protocol,method,tau,fold,source_file,BA,MacroF1,MacroAUC
S,AsyCo,0.3,9,results/main_experiment/scratch_sgd/training/asyco_divmix/tau_30/fold_09/test_metrics.json,0.4801990736930787,0.17915448199229947,0.8527384118684044
S,AsyCo,0.4,0,results/main_experiment/scratch_sgd/training/asyco_divmix/tau_40/fold_00/test_metrics.json,0.44759108061176783,0.14566476438169448,0.812343754396604
S,AsyCo,0.4,1,results/main_experiment/scratch_sgd/training/asyco_divmix/tau_40/fold_01/test_metrics.json,0.37371922237805827,0.14556305966845562,0.7820224650733708
S,AsyCo,0.4,2,results/main_experiment/scratch_sgd/training/asyco_divmix/tau_40/fold_02/test_metrics.json,0.46589289544667445,0.2079631830198885,0.7767724355145275
S,AsyCo,0.4,3,results/main_experiment/scratch_sgd/training/asyco_divmix/tau_40/fold_03/test_metrics.json,0.38763341113571526,0.12633274494479926,0.7679436360296259
S,AsyCo,0.4,4,results/main_experiment/scratch_sgd/training/asyco_divmix/tau_40/fold_04/test_metrics.json,0.4208674481344312,0.17440570539838812,0.7683347238772992
S,AsyCo,0.4,5,results/main_experiment/scratch_sgd/training/asyco_divmix/tau_40/fold_05/test_metrics.json,0.36725962862700884,0.11500137793315086,0.7656758621666039
S,AsyCo,0.4,6,results/main_experiment/scratch_sgd/training/asyco_divmix/tau_40/fold_06/test_metrics.json,0.43381787691186197,0.15410328057265393,0.7648520057343406
S,AsyCo,0.4,7,results/main_experiment/scratch_sgd/training/asyco_divmix/tau_40/fold_07/test_metrics.json,0.35507265893703677,0.12688655571440507,0.7616607015348693
S,AsyCo,0.4,8,results/main_experiment/scratch_sgd/training/asyco_divmix/tau_40/fold_08/test_metrics.json,0.39645000487073595,0.1087192102096212,0.7868316069066866
S,AsyCo,0.4,9,results/main_experiment/scratch_sgd/training/asyco_divmix/tau_40/fold_09/test_metrics.json,0.48675648141561456,0.22647834602116787,0.8619272447201684
S,AsyCo,0.5,0,results/main_experiment/scratch_sgd/training/asyco_divmix/tau_50/fold_00/test_metrics.json,0.3665326754825352,0.08022042514528659,0.7712360405465633
S,AsyCo,0.5,1,results/main_experiment/scratch_sgd/training/asyco_divmix/tau_50/fold_01/test_metrics.json,0.38726165431109333,0.1340064359757232,0.7471903105434963
S,AsyCo,0.5,2,results/main_experiment/scratch_sgd/training/asyco_divmix/tau_50/fold_02/test_metrics.json,0.3919637094669251,0.1285028223885649,0.7645972485127913
S,AsyCo,0.5,3,results/main_experiment/scratch_sgd/training/asyco_divmix/tau_50/fold_03/test_metrics.json,0.2999517936769373,0.0914925170703291,0.7418949667884311
S,AsyCo,0.5,4,results/main_experiment/scratch_sgd/training/asyco_divmix/tau_50/fold_04/test_metrics.json,0.37661928424844904,0.14223193443968962,0.7431849064208012
S,AsyCo,0.5,5,results/main_experiment/scratch_sgd/training/asyco_divmix/tau_50/fold_05/test_metrics.json,0.37237482563335883,0.13790280272226244,0.7620116228871757
S,AsyCo,0.5,6,results/main_experiment/scratch_sgd/training/asyco_divmix/tau_50/fold_06/test_metrics.json,0.4317704564420785,0.14500498308585844,0.7622119611563922
S,AsyCo,0.5,7,results/main_experiment/scratch_sgd/training/asyco_divmix/tau_50/fold_07/test_metrics.json,0.3438462779683647,0.13537168301806907,0.7718031461548843
S,AsyCo,0.5,8,results/main_experiment/scratch_sgd/training/asyco_divmix/tau_50/fold_08/test_metrics.json,0.47409584772002183,0.13898759484738446,0.8159809457626469
S,AsyCo,0.5,9,results/main_experiment/scratch_sgd/training/asyco_divmix/tau_50/fold_09/test_metrics.json,0.3818836866619749,0.11053827558046947,0.810220670500563
S,ELR,0.0,0,results/main_experiment/scratch_sgd/training/elr/tau_00/fold_00/test_metrics.json,0.6038755439602334,0.2815584278429971,0.8878093509002767
S,ELR,0.0,1,results/main_experiment/scratch_sgd/training/elr/tau_00/fold_01/test_metrics.json,0.539581122278059,0.26388141264813403,0.851088001795142
S,ELR,0.0,2,results/main_experiment/scratch_sgd/training/elr/tau_00/fold_02/test_metrics.json,0.5804187834250357,0.28436815253556696,0.8940850361874
S,ELR,0.0,3,results/main_experiment/scratch_sgd/training/elr/tau_00/fold_03/test_metrics.json,0.5903056024607694,0.34231886381989585,0.8394864943239477
S,ELR,0.0,4,results/main_experiment/scratch_sgd/training/elr/tau_00/fold_04/test_metrics.json,0.5533689576392311,0.34495434211905984,0.8264939552550599
S,ELR,0.0,5,results/main_experiment/scratch_sgd/training/elr/tau_00/fold_05/test_metrics.json,0.6273964118024163,0.32024652989577235,0.8751725538050195
S,ELR,0.0,6,results/main_experiment/scratch_sgd/training/elr/tau_00/fold_06/test_metrics.json,0.5381110251743909,0.25500080448173246,0.8528061662097561
S,ELR,0.0,7,results/main_experiment/scratch_sgd/training/elr/tau_00/fold_07/test_metrics.json,0.6326391637414425,0.3539931740890876,0.8809399461582158
S,ELR,0.0,8,results/main_experiment/scratch_sgd/training/elr/tau_00/fold_08/test_metrics.json,0.6247932589677215,0.28722214105133836,0.886449861699975
S,ELR,0.0,9,results/main_experiment/scratch_sgd/training/elr/tau_00/fold_09/test_metrics.json,0.5954577629574456,0.3437210653136914,0.8758146463077354
S,ELR,0.1,0,results/main_experiment/scratch_sgd/training/elr/tau_10/fold_00/test_metrics.json,0.5582402491150738,0.18388959357262966,0.8451908380226175
S,ELR,0.1,1,results/main_experiment/scratch_sgd/training/elr/tau_10/fold_01/test_metrics.json,0.5242408557625949,0.1811929712478532,0.8204013401684643
S,ELR,0.1,2,results/main_experiment/scratch_sgd/training/elr/tau_10/fold_02/test_metrics.json,0.5842129324848219,0.23022093935363014,0.8664532125835621
S,ELR,0.1,3,results/main_experiment/scratch_sgd/training/elr/tau_10/fold_03/test_metrics.json,0.5303529309526406,0.22807371142405544,0.8132918636859501
S,ELR,0.1,4,results/main_experiment/scratch_sgd/training/elr/tau_10/fold_04/test_metrics.json,0.47220711870393217,0.17573447552498436,0.8169971827851368
S,ELR,0.1,5,results/main_experiment/scratch_sgd/training/elr/tau_10/fold_05/test_metrics.json,0.562999418222849,0.21135127885294272,0.8399108246229128
S,ELR,0.1,6,results/main_experiment/scratch_sgd/training/elr/tau_10/fold_06/test_metrics.json,0.5315307872629128,0.1851281042432622,0.8269124716198997
S,ELR,0.1,7,results/main_experiment/scratch_sgd/training/elr/tau_10/fold_07/test_metrics.json,0.5836620323816478,0.2208725323413452,0.8411886124516766
S,ELR,0.1,8,results/main_experiment/scratch_sgd/training/elr/tau_10/fold_08/test_metrics.json,0.5618305388085828,0.21395311480581283,0.8408533265014577
S,ELR,0.1,9,results/main_experiment/scratch_sgd/training/elr/tau_10/fold_09/test_metrics.json,0.6034064201257301,0.22402225610942164,0.8307062099340091
S,ELR,0.2,0,results/main_experiment/scratch_sgd/training/elr/tau_20/fold_00/test_metrics.json,0.5576829960595739,0.1811194697754834,0.8409631637835735
S,ELR,0.2,1,results/main_experiment/scratch_sgd/training/elr/tau_20/fold_01/test_metrics.json,0.5036795398383757,0.17776257709561558,0.794458587815625
S,ELR,0.2,2,results/main_experiment/scratch_sgd/training/elr/tau_20/fold_02/test_metrics.json,0.5731226019244452,0.21591361415216484,0.8499041745846468
S,ELR,0.2,3,results/main_experiment/scratch_sgd/training/elr/tau_20/fold_03/test_metrics.json,0.5095879206541413,0.20182248471157996,0.8038131343271459
S,ELR,0.2,4,results/main_experiment/scratch_sgd/training/elr/tau_20/fold_04/test_metrics.json,0.4902547161528127,0.18229942842290817,0.8074575858522651
S,ELR,0.2,5,results/main_experiment/scratch_sgd/training/elr/tau_20/fold_05/test_metrics.json,0.5804427751081064,0.20461932861313667,0.8359113137416294
S,ELR,0.2,6,results/main_experiment/scratch_sgd/training/elr/tau_20/fold_06/test_metrics.json,0.4430871171929262,0.1640399846895722,0.7984591106871218
S,ELR,0.2,7,results/main_experiment/scratch_sgd/training/elr/tau_20/fold_07/test_metrics.json,0.5421364444818519,0.17950756171358284,0.8340494399097579
S,ELR,0.2,8,results/main_experiment/scratch_sgd/training/elr/tau_20/fold_08/test_metrics.json,0.6013572618373904,0.21238162720792125,0.8493251854517255
S,ELR,0.2,9,results/main_experiment/scratch_sgd/training/elr/tau_20/fold_09/test_metrics.json,0.555795982678995,0.20114846671138062,0.8327816454439393
S,ELR,0.3,0,results/main_experiment/scratch_sgd/training/elr/tau_30/fold_00/test_metrics.json,0.48897459872214427,0.16396166099894152,0.8235057138509706
S,ELR,0.3,1,results/main_experiment/scratch_sgd/training/elr/tau_30/fold_01/test_metrics.json,0.4776083060620227,0.15226882268888406,0.783456906965611
S,ELR,0.3,2,results/main_experiment/scratch_sgd/training/elr/tau_30/fold_02/test_metrics.json,0.5412138169050611,0.20222017337096745,0.8170125450079884
S,ELR,0.3,3,results/main_experiment/scratch_sgd/training/elr/tau_30/fold_03/test_metrics.json,0.46355724951773186,0.1674251987876005,0.7970609694783347
S,ELR,0.3,4,results/main_experiment/scratch_sgd/training/elr/tau_30/fold_04/test_metrics.json,0.4848716185044684,0.17808761759785333,0.8049251420309601
S,ELR,0.3,5,results/main_experiment/scratch_sgd/training/elr/tau_30/fold_05/test_metrics.json,0.5237883537850201,0.1743205092823084,0.814728374940838
S,ELR,0.3,6,results/main_experiment/scratch_sgd/training/elr/tau_30/fold_06/test_metrics.json,0.4495940013787568,0.14924729640582085,0.7726616837698531
S,ELR,0.3,7,results/main_experiment/scratch_sgd/training/elr/tau_30/fold_07/test_metrics.json,0.4947827283733149,0.15896573230310798,0.8162336770800211
S,ELR,0.3,8,results/main_experiment/scratch_sgd/training/elr/tau_30/fold_08/test_metrics.json,0.5473305870147694,0.18794417573829253,0.8261998833843088
S,ELR,0.3,9,results/main_experiment/scratch_sgd/training/elr/tau_30/fold_09/test_metrics.json,0.5177397330015496,0.16720769361011723,0.8205365937682395
S,ELR,0.4,0,results/main_experiment/scratch_sgd/training/elr/tau_40/fold_00/test_metrics.json,0.4693949108395111,0.13385426282119509,0.8145712041540679
S,ELR,0.4,1,results/main_experiment/scratch_sgd/training/elr/tau_40/fold_01/test_metrics.json,0.44113153676617906,0.13692369259786127,0.7799997669219324
S,ELR,0.4,2,results/main_experiment/scratch_sgd/training/elr/tau_40/fold_02/test_metrics.json,0.4714875881926573,0.15145600059394218,0.8039133650777172
S,ELR,0.4,3,results/main_experiment/scratch_sgd/training/elr/tau_40/fold_03/test_metrics.json,0.44393932561977506,0.15676855255944575,0.7620672908504739
S,ELR,0.4,4,results/main_experiment/scratch_sgd/training/elr/tau_40/fold_04/test_metrics.json,0.41596841060389256,0.13174060118666994,0.7740107703995948
S,ELR,0.4,5,results/main_experiment/scratch_sgd/training/elr/tau_40/fold_05/test_metrics.json,0.49535557981674977,0.1518590207299553,0.7815262412122844
S,ELR,0.4,6,results/main_experiment/scratch_sgd/training/elr/tau_40/fold_06/test_metrics.json,0.4726573723979338,0.1445177070588162,0.767624465707548
S,ELR,0.4,7,results/main_experiment/scratch_sgd/training/elr/tau_40/fold_07/test_metrics.json,0.5109537039883391,0.14682669452861985,0.8057106294369728
S,ELR,0.4,8,results/main_experiment/scratch_sgd/training/elr/tau_40/fold_08/test_metrics.json,0.4841286919389058,0.12896252408080378,0.8034809252856224
S,ELR,0.4,9,results/main_experiment/scratch_sgd/training/elr/tau_40/fold_09/test_metrics.json,0.46894229481694943,0.13872049683086254,0.7880660172956379
S,ELR,0.5,0,results/main_experiment/scratch_sgd/training/elr/tau_50/fold_00/test_metrics.json,0.4500628909815445,0.10549106786625449,0.7804669849945378
S,ELR,0.5,1,results/main_experiment/scratch_sgd/training/elr/tau_50/fold_01/test_metrics.json,0.41172165453371623,0.12750593330965124,0.7508341039283293
S,ELR,0.5,2,results/main_experiment/scratch_sgd/training/elr/tau_50/fold_02/test_metrics.json,0.53788676761027,0.1812532615700318,0.819063292926167
S,ELR,0.5,3,results/main_experiment/scratch_sgd/training/elr/tau_50/fold_03/test_metrics.json,0.42846528721157845,0.13236630495078555,0.7795345267965985
S,ELR,0.5,4,results/main_experiment/scratch_sgd/training/elr/tau_50/fold_04/test_metrics.json,0.3798830187679633,0.10855134368744938,0.7550502996432329
S,ELR,0.5,5,results/main_experiment/scratch_sgd/training/elr/tau_50/fold_05/test_metrics.json,0.4397372392781308,0.1257904098263673,0.7735847759563435
S,ELR,0.5,6,results/main_experiment/scratch_sgd/training/elr/tau_50/fold_06/test_metrics.json,0.4586830899441701,0.12894721151864008,0.7720486696690979
S,ELR,0.5,7,results/main_experiment/scratch_sgd/training/elr/tau_50/fold_07/test_metrics.json,0.45437099758249716,0.13426554060192233,0.8004878588887351
S,ELR,0.5,8,results/main_experiment/scratch_sgd/training/elr/tau_50/fold_08/test_metrics.json,0.4633314736197432,0.10824318172923311,0.816336911610677
S,ELR,0.5,9,results/main_experiment/scratch_sgd/training/elr/tau_50/fold_09/test_metrics.json,0.45582337366253195,0.11733028423409651,0.7860267433455983
S,SCE,0.0,0,results/main_experiment/scratch_sgd/training/sce/tau_00/fold_00/test_metrics.json,0.6630330698152547,0.5533994968097299,0.9454418192726427
S,SCE,0.0,1,results/main_experiment/scratch_sgd/training/sce/tau_00/fold_01/test_metrics.json,0.664040550511973,0.5271358533585137,0.9347513116449706
S,SCE,0.0,2,results/main_experiment/scratch_sgd/training/sce/tau_00/fold_02/test_metrics.json,0.7056108817552892,0.6089500324258056,0.9494051828829363
S,SCE,0.0,3,results/main_experiment/scratch_sgd/training/sce/tau_00/fold_03/test_metrics.json,0.6164642265267225,0.5531804069489384,0.9156578815432012
S,SCE,0.0,4,results/main_experiment/scratch_sgd/training/sce/tau_00/fold_04/test_metrics.json,0.6202948422791141,0.5517872081298291,0.9339505875241151
S,SCE,0.0,5,results/main_experiment/scratch_sgd/training/sce/tau_00/fold_05/test_metrics.json,0.6571697739829909,0.5789148218351793,0.9438453718903456
S,SCE,0.0,6,results/main_experiment/scratch_sgd/training/sce/tau_00/fold_06/test_metrics.json,0.6838431261613762,0.5595000697576424,0.9333307691514703
S,SCE,0.0,7,results/main_experiment/scratch_sgd/training/sce/tau_00/fold_07/test_metrics.json,0.7467835236990793,0.6433983595125543,0.9488403693998851
S,SCE,0.0,8,results/main_experiment/scratch_sgd/training/sce/tau_00/fold_08/test_metrics.json,0.675225250077154,0.5584830011002312,0.9408076867067756
S,SCE,0.0,9,results/main_experiment/scratch_sgd/training/sce/tau_00/fold_09/test_metrics.json,0.6930381966965145,0.6059880189512991,0.9428338316196474
S,SCE,0.1,0,results/main_experiment/scratch_sgd/training/sce/tau_10/fold_00/test_metrics.json,0.6734030772231258,0.41832941471894003,0.8955408985381619
S,SCE,0.1,1,results/main_experiment/scratch_sgd/training/sce/tau_10/fold_01/test_metrics.json,0.6025623553593841,0.3771869593464742,0.8717178995673066
S,SCE,0.1,2,results/main_experiment/scratch_sgd/training/sce/tau_10/fold_02/test_metrics.json,0.6898363166798476,0.46896110301781374,0.8858722525677794
S,SCE,0.1,3,results/main_experiment/scratch_sgd/training/sce/tau_10/fold_03/test_metrics.json,0.5344378733116818,0.3714704237478772,0.8618127458635765
S,SCE,0.1,4,results/main_experiment/scratch_sgd/training/sce/tau_10/fold_04/test_metrics.json,0.5602734180251187,0.3694324134562765,0.8747497299244146
S,SCE,0.1,5,results/main_experiment/scratch_sgd/training/sce/tau_10/fold_05/test_metrics.json,0.6996709683460048,0.43691748540966974,0.9110322742772692
S,SCE,0.1,6,results/main_experiment/scratch_sgd/training/sce/tau_10/fold_06/test_metrics.json,0.6391688136539468,0.41893205331958644,0.8808994934100437
S,SCE,0.1,7,results/main_experiment/scratch_sgd/training/sce/tau_10/fold_07/test_metrics.json,0.6371333990919085,0.4014640625118519,0.8842110650022743
S,SCE,0.1,8,results/main_experiment/scratch_sgd/training/sce/tau_10/fold_08/test_metrics.json,0.6452417712772586,0.4174686350029497,0.8974411768557985
S,SCE,0.1,9,results/main_experiment/scratch_sgd/training/sce/tau_10/fold_09/test_metrics.json,0.6201432558060722,0.41557699699040823,0.883098590351901
S,SCE,0.2,0,results/main_experiment/scratch_sgd/training/sce/tau_20/fold_00/test_metrics.json,0.6388659141805423,0.36497145574901024,0.8887837899539889
S,SCE,0.2,1,results/main_experiment/scratch_sgd/training/sce/tau_20/fold_01/test_metrics.json,0.6294495333436291,0.3589921781714289,0.8723515083511414
S,SCE,0.2,2,results/main_experiment/scratch_sgd/training/sce/tau_20/fold_02/test_metrics.json,0.6730899519533385,0.37569373412579843,0.8774972440820417
S,SCE,0.2,3,results/main_experiment/scratch_sgd/training/sce/tau_20/fold_03/test_metrics.json,0.5766218083085705,0.3493490536154554,0.8612064369684708
S,SCE,0.2,4,results/main_experiment/scratch_sgd/training/sce/tau_20/fold_04/test_metrics.json,0.5935738141374511,0.3569817254380491,0.8340012599030106
S,SCE,0.2,5,results/main_experiment/scratch_sgd/training/sce/tau_20/fold_05/test_metrics.json,0.62942521786026,0.3607753944390308,0.8824994601082559
S,SCE,0.2,6,results/main_experiment/scratch_sgd/training/sce/tau_20/fold_06/test_metrics.json,0.6320773400800405,0.3648092482193939,0.8597561896248376
S,SCE,0.2,7,results/main_experiment/scratch_sgd/training/sce/tau_20/fold_07/test_metrics.json,0.6218370017109928,0.3500125833071001,0.8766734318518624
S,SCE,0.2,8,results/main_experiment/scratch_sgd/training/sce/tau_20/fold_08/test_metrics.json,0.6492647105841783,0.3497109081965283,0.8735022018395132
S,SCE,0.2,9,results/main_experiment/scratch_sgd/training/sce/tau_20/fold_09/test_metrics.json,0.6143233727713903,0.36203726857665103,0.870570105060218
S,SCE,0.3,0,results/main_experiment/scratch_sgd/training/sce/tau_30/fold_00/test_metrics.json,0.5701506524642281,0.27234687604077573,0.8547640484154612
S,SCE,0.3,1,results/main_experiment/scratch_sgd/training/sce/tau_30/fold_01/test_metrics.json,0.5858418677443592,0.2909654678734791,0.8285125492219556
S,SCE,0.3,2,results/main_experiment/scratch_sgd/training/sce/tau_30/fold_02/test_metrics.json,0.5910119753005432,0.32602989804460725,0.8633190135288746
S,SCE,0.3,3,results/main_experiment/scratch_sgd/training/sce/tau_30/fold_03/test_metrics.json,0.5185398099481806,0.2984111174253633,0.8480282549979336
S,SCE,0.3,4,results/main_experiment/scratch_sgd/training/sce/tau_30/fold_04/test_metrics.json,0.5081254133707432,0.2940272180972189,0.8116434928031231
S,SCE,0.3,5,results/main_experiment/scratch_sgd/training/sce/tau_30/fold_05/test_metrics.json,0.5892465691801194,0.2927859752614452,0.8575454763889506
S,SCE,0.3,6,results/main_experiment/scratch_sgd/training/sce/tau_30/fold_06/test_metrics.json,0.4981647451212948,0.2633275928744427,0.7913500882979031
S,SCE,0.3,7,results/main_experiment/scratch_sgd/training/sce/tau_30/fold_07/test_metrics.json,0.5810162040408801,0.29381621514277434,0.8521446225945398
S,SCE,0.3,8,results/main_experiment/scratch_sgd/training/sce/tau_30/fold_08/test_metrics.json,0.6272524775075919,0.3260170820859101,0.8471107902189876
S,SCE,0.3,9,results/main_experiment/scratch_sgd/training/sce/tau_30/fold_09/test_metrics.json,0.6088215498312746,0.31192342080050767,0.8589980207081765
S,SCE,0.4,0,results/main_experiment/scratch_sgd/training/sce/tau_40/fold_00/test_metrics.json,0.5751930287003769,0.23786859873205574,0.8440388662826847
S,SCE,0.4,1,results/main_experiment/scratch_sgd/training/sce/tau_40/fold_01/test_metrics.json,0.5081185618607228,0.22327144843288896,0.8213953235553283
S,SCE,0.4,2,results/main_experiment/scratch_sgd/training/sce/tau_40/fold_02/test_metrics.json,0.5715123853434457,0.253275649024032,0.8380503008939197
S,SCE,0.4,3,results/main_experiment/scratch_sgd/training/sce/tau_40/fold_03/test_metrics.json,0.49162521715390856,0.22195142890674244,0.8133362676175516
S,SCE,0.4,4,results/main_experiment/scratch_sgd/training/sce/tau_40/fold_04/test_metrics.json,0.5087792516976276,0.2741950969506239,0.8078943486466114
S,SCE,0.4,5,results/main_experiment/scratch_sgd/training/sce/tau_40/fold_05/test_metrics.json,0.5269271769412648,0.22107051967245334,0.8260932016779351
S,SCE,0.4,6,results/main_experiment/scratch_sgd/training/sce/tau_40/fold_06/test_metrics.json,0.5432447137818491,0.23559975389084511,0.8030777666694967
S,SCE,0.4,7,results/main_experiment/scratch_sgd/training/sce/tau_40/fold_07/test_metrics.json,0.57852825524707,0.2527393810716546,0.8334545506613097
S,SCE,0.4,8,results/main_experiment/scratch_sgd/training/sce/tau_40/fold_08/test_metrics.json,0.5620884408508217,0.23975399790976895,0.8291916168381709
S,SCE,0.4,9,results/main_experiment/scratch_sgd/training/sce/tau_40/fold_09/test_metrics.json,0.5561107051896114,0.2498863001192646,0.8077229102199549
S,SCE,0.5,0,results/main_experiment/scratch_sgd/training/sce/tau_50/fold_00/test_metrics.json,0.5239916986126476,0.19238252119998403,0.8138474528834478
S,SCE,0.5,1,results/main_experiment/scratch_sgd/training/sce/tau_50/fold_01/test_metrics.json,0.44166072405375884,0.17674880345147878,0.7965392211536038
S,SCE,0.5,2,results/main_experiment/scratch_sgd/training/sce/tau_50/fold_02/test_metrics.json,0.5321693797323498,0.2248914982778266,0.8240123502971883
S,SCE,0.5,3,results/main_experiment/scratch_sgd/training/sce/tau_50/fold_03/test_metrics.json,0.5100978810624666,0.21224748228036847,0.7852346802354138
S,SCE,0.5,4,results/main_experiment/scratch_sgd/training/sce/tau_50/fold_04/test_metrics.json,0.45407776818766404,0.18767239893232318,0.7754091119927689
S,SCE,0.5,5,results/main_experiment/scratch_sgd/training/sce/tau_50/fold_05/test_metrics.json,0.5350128040305504,0.19693650562889312,0.8093010330320521
S,SCE,0.5,6,results/main_experiment/scratch_sgd/training/sce/tau_50/fold_06/test_metrics.json,0.5046147634639865,0.18492198564687726,0.7921565600782083
S,SCE,0.5,7,results/main_experiment/scratch_sgd/training/sce/tau_50/fold_07/test_metrics.json,0.5364206275670806,0.2227121623072051,0.8298603671404262
S,SCE,0.5,8,results/main_experiment/scratch_sgd/training/sce/tau_50/fold_08/test_metrics.json,0.49611901887742166,0.2047461611256107,0.8153596075015395
S,SCE,0.5,9,results/main_experiment/scratch_sgd/training/sce/tau_50/fold_09/test_metrics.json,0.5027080430342399,0.19650071186137727,0.8162929089795823
S,baseline,0.0,0,results/main_experiment/scratch_sgd/training/baseline/tau_00/fold_00/test_metrics.json,0.6969054438675588,0.45451871168466107,0.9097453801326484
S,baseline,0.0,1,results/main_experiment/scratch_sgd/training/baseline/tau_00/fold_01/test_metrics.json,0.6311403476555603,0.40237231681025815,0.8829702007468269
S,baseline,0.0,2,results/main_experiment/scratch_sgd/training/baseline/tau_00/fold_02/test_metrics.json,0.655297983356409,0.4198574816354661,0.909620280586041
S,baseline,0.0,3,results/main_experiment/scratch_sgd/training/baseline/tau_00/fold_03/test_metrics.json,0.6384117507436742,0.44010261037796344,0.8830062915994757
S,baseline,0.0,4,results/main_experiment/scratch_sgd/training/baseline/tau_00/fold_04/test_metrics.json,0.6127780996521869,0.4480827057427771,0.8654426045916553
S,baseline,0.0,5,results/main_experiment/scratch_sgd/training/baseline/tau_00/fold_05/test_metrics.json,0.6569612081145934,0.4223796060892206,0.9070840816355369
S,baseline,0.0,6,results/main_experiment/scratch_sgd/training/baseline/tau_00/fold_06/test_metrics.json,0.6206297918318429,0.3966278421419685,0.8888185981496363
S,baseline,0.0,7,results/main_experiment/scratch_sgd/training/baseline/tau_00/fold_07/test_metrics.json,0.7383237547358882,0.4785844654881822,0.9110296170877568
S,baseline,0.0,8,results/main_experiment/scratch_sgd/training/baseline/tau_00/fold_08/test_metrics.json,0.6762488575280008,0.4199588357543295,0.9063968094826915
S,baseline,0.0,9,results/main_experiment/scratch_sgd/training/baseline/tau_00/fold_09/test_metrics.json,0.6604088950070287,0.44917053732575213,0.9025756018589772
S,baseline,0.1,0,results/main_experiment/scratch_sgd/training/baseline/tau_10/fold_00/test_metrics.json,0.5766977782230237,0.18947502059471008,0.8595006552456163
S,baseline,0.1,1,results/main_experiment/scratch_sgd/training/baseline/tau_10/fold_01/test_metrics.json,0.562125715176206,0.19641615002854468,0.8279060697784779
S,baseline,0.1,2,results/main_experiment/scratch_sgd/training/baseline/tau_10/fold_02/test_metrics.json,0.6011693631509301,0.23162559623358098,0.8655024962376032
S,baseline,0.1,3,results/main_experiment/scratch_sgd/training/baseline/tau_10/fold_03/test_metrics.json,0.5292573848725607,0.21247147999999852,0.8272048421295602
S,baseline,0.1,4,results/main_experiment/scratch_sgd/training/baseline/tau_10/fold_04/test_metrics.json,0.5594136049337581,0.21732907799192813,0.8461523762148337
S,baseline,0.1,5,results/main_experiment/scratch_sgd/training/baseline/tau_10/fold_05/test_metrics.json,0.5615255743540396,0.20066178149869743,0.8490543990179704
S,baseline,0.1,6,results/main_experiment/scratch_sgd/training/baseline/tau_10/fold_06/test_metrics.json,0.5223890476040258,0.18826090579749893,0.8321723110535653
S,baseline,0.1,7,results/main_experiment/scratch_sgd/training/baseline/tau_10/fold_07/test_metrics.json,0.5762315113785893,0.2159240981954682,0.8387173812588954
S,baseline,0.1,8,results/main_experiment/scratch_sgd/training/baseline/tau_10/fold_08/test_metrics.json,0.5178510815337408,0.1946265133346095,0.8374873023280252
S,baseline,0.1,9,results/main_experiment/scratch_sgd/training/baseline/tau_10/fold_09/test_metrics.json,0.5452682468236223,0.20312848695505625,0.8293512259005226
S,baseline,0.2,0,results/main_experiment/scratch_sgd/training/baseline/tau_20/fold_00/test_metrics.json,0.5376441483559296,0.17568410964661482,0.8482314075138311
S,baseline,0.2,1,results/main_experiment/scratch_sgd/training/baseline/tau_20/fold_01/test_metrics.json,0.480283259867762,0.1599304455044848,0.8054981079690944
S,baseline,0.2,2,results/main_experiment/scratch_sgd/training/baseline/tau_20/fold_02/test_metrics.json,0.5287900399651553,0.19274960573544808,0.8412177175829101
S,baseline,0.2,3,results/main_experiment/scratch_sgd/training/baseline/tau_20/fold_03/test_metrics.json,0.47927259281971735,0.19134066624123822,0.8050319325243441
S,baseline,0.2,4,results/main_experiment/scratch_sgd/training/baseline/tau_20/fold_04/test_metrics.json,0.5072106739819064,0.18177606221834947,0.8061939572473861
S,baseline,0.2,5,results/main_experiment/scratch_sgd/training/baseline/tau_20/fold_05/test_metrics.json,0.5688256251347921,0.2050463597032932,0.8470963867544573
S,baseline,0.2,6,results/main_experiment/scratch_sgd/training/baseline/tau_20/fold_06/test_metrics.json,0.4630801704540813,0.15984984361958868,0.7991650550735115
S,baseline,0.2,7,results/main_experiment/scratch_sgd/training/baseline/tau_20/fold_07/test_metrics.json,0.5794253827374077,0.1952715980921584,0.8351764612402768
S,baseline,0.2,8,results/main_experiment/scratch_sgd/training/baseline/tau_20/fold_08/test_metrics.json,0.5302702590326399,0.18647765808386413,0.8422189904409814
S,baseline,0.2,9,results/main_experiment/scratch_sgd/training/baseline/tau_20/fold_09/test_metrics.json,0.5619646553443627,0.1965733038052562,0.8436148713711
S,baseline,0.3,0,results/main_experiment/scratch_sgd/training/baseline/tau_30/fold_00/test_metrics.json,0.5198217903337118,0.16962958922215846,0.8411838183144213
S,baseline,0.3,1,results/main_experiment/scratch_sgd/training/baseline/tau_30/fold_01/test_metrics.json,0.49610827266858115,0.148642800354745,0.8000848723377466
S,baseline,0.3,2,results/main_experiment/scratch_sgd/training/baseline/tau_30/fold_02/test_metrics.json,0.5411252086367294,0.20031217171301444,0.8350322050760678
S,baseline,0.3,3,results/main_experiment/scratch_sgd/training/baseline/tau_30/fold_03/test_metrics.json,0.4960842200536665,0.18218405033000326,0.806692555219842
S,baseline,0.3,4,results/main_experiment/scratch_sgd/training/baseline/tau_30/fold_04/test_metrics.json,0.4926183675033289,0.17505402024052266,0.8251696069536171
S,baseline,0.3,5,results/main_experiment/scratch_sgd/training/baseline/tau_30/fold_05/test_metrics.json,0.5449382709921701,0.17586357007864287,0.8292075092255992
