protocol,method,tau,fold,epoch,nta,lnmr
SP,ELR,0.1,5,120,0.10688836104513064,0.6817102137767221
SP,ELR,0.1,5,149,0.10332541567695962,0.7149643705463183
SP,ELR,0.1,6,0,0.03211009174311927,0.07110091743119266
SP,ELR,0.1,6,30,0.10550458715596331,0.33256880733944955
SP,ELR,0.1,6,60,0.11009174311926606,0.4243119266055046
SP,ELR,0.1,6,90,0.10550458715596331,0.4782110091743119
SP,ELR,0.1,6,120,0.11009174311926606,0.5
SP,ELR,0.1,6,149,0.10321100917431193,0.5286697247706422
SP,ELR,0.1,7,0,0.10454545454545454,0.4625
SP,ELR,0.1,7,30,0.10340909090909091,0.3079545454545455
SP,ELR,0.1,7,60,0.10113636363636364,0.3443181818181818
SP,ELR,0.1,7,90,0.1125,0.4772727272727273
SP,ELR,0.1,7,120,0.12386363636363637,0.5977272727272728
SP,ELR,0.1,7,149,0.12272727272727273,0.6215909090909091
SP,ELR,0.1,8,0,0.0518018018018018,0.11373873873873874
SP,ELR,0.1,8,30,0.07094594594594594,0.27927927927927926
SP,ELR,0.1,8,60,0.11936936936936937,0.4099099099099099
SP,ELR,0.1,8,90,0.10472972972972973,0.5540540540540541
SP,ELR,0.1,8,120,0.11373873873873874,0.6306306306306306
SP,ELR,0.1,8,149,0.11486486486486487,0.6576576576576577
SP,ELR,0.1,9,0,0.01866977829638273,0.08751458576429405
SP,ELR,0.1,9,30,0.08868144690781797,0.3780630105017503
SP,ELR,0.1,9,60,0.08984830805134189,0.39323220536756126
SP,ELR,0.1,9,90,0.12135355892648775,0.5939323220536756
SP,ELR,0.1,9,120,0.11551925320886815,0.6546091015169195
SP,ELR,0.1,9,149,0.11785297549591599,0.6942823803967327
SP,ELR,0.2,0,0,0.07681263460157932,0.1414213926776741
SP,ELR,0.2,0,30,0.08973438621679827,0.29002153625269206
SP,ELR,0.2,0,60,0.12706389088298636,0.4544149318018665
SP,ELR,0.2,0,90,0.12562814070351758,0.5183058147882269
SP,ELR,0.2,0,120,0.12060301507537688,0.6223977027997128
SP,ELR,0.2,0,149,0.1306532663316583,0.6582914572864321
SP,ELR,0.2,1,0,0.07410071942446043,0.13093525179856116
SP,ELR,0.2,1,30,0.10647482014388489,0.37985611510791367
SP,ELR,0.2,1,60,0.1302158273381295,0.48776978417266187
SP,ELR,0.2,1,90,0.11726618705035971,0.5258992805755396
SP,ELR,0.2,1,120,0.1251798561151079,0.662589928057554
SP,ELR,0.2,1,149,0.12302158273381295,0.7158273381294964
SP,ELR,0.2,2,0,0.09438040345821326,0.20893371757925072
SP,ELR,0.2,2,30,0.0893371757925072,0.3465417867435158
SP,ELR,0.2,2,60,0.10806916426512968,0.46469740634005763
SP,ELR,0.2,2,90,0.10662824207492795,0.5662824207492796
SP,ELR,0.2,2,120,0.11167146974063401,0.7175792507204611
SP,ELR,0.2,2,149,0.11023054755043228,0.7262247838616714
SP,ELR,0.2,3,0,0.1018450184501845,0.25535055350553504
SP,ELR,0.2,3,30,0.08856088560885608,0.2701107011070111
SP,ELR,0.2,3,60,0.0988929889298893,0.34686346863468637
SP,ELR,0.2,3,90,0.11586715867158671,0.4782287822878229
SP,ELR,0.2,3,120,0.12619926199261994,0.5904059040590406
SP,ELR,0.2,3,149,0.11586715867158671,0.6339483394833948
SP,ELR,0.2,4,0,0.09701492537313433,0.10746268656716418
SP,ELR,0.2,4,30,0.1044776119402985,0.3208955223880597
SP,ELR,0.2,4,60,0.09253731343283582,0.4141791044776119
SP,ELR,0.2,4,90,0.12462686567164179,0.5761194029850746
SP,ELR,0.2,4,120,0.12164179104477611,0.6761194029850747
SP,ELR,0.2,4,149,0.11791044776119403,0.7425373134328358
SP,ELR,0.2,5,0,0.052090975788701394,0.11298606016140866
SP,ELR,0.2,5,30,0.0880410858400587,0.2905355832721937
SP,ELR,0.2,5,60,0.10931768158473955,0.40645634629493765
SP,ELR,0.2,5,90,0.1078503301540719,0.5260454878943507
SP,ELR,0.2,5,120,0.12032281731474688,0.615553925165077
SP,ELR,0.2,5,149,0.1269258987527513,0.6588407923697726
SP,ELR,0.2,6,0,0.0407433881343817,0.11865618298784847
SP,ELR,0.2,6,30,0.12008577555396711,0.36097212294496067
SP,ELR,0.2,6,60,0.10721944245889921,0.3788420300214439
SP,ELR,0.2,6,90,0.11722659042172981,0.5389563974267334
SP,ELR,0.2,6,120,0.11794138670478914,0.6325947105075054
SP,ELR,0.2,6,149,0.11436740528949249,0.6690493209435311
SP,ELR,0.2,7,0,0.03914590747330961,0.08469750889679716
SP,ELR,0.2,7,30,0.11601423487544484,0.2918149466192171
SP,ELR,0.2,7,60,0.10747330960854093,0.37224199288256227
SP,ELR,0.2,7,90,0.11743772241992882,0.5274021352313167
SP,ELR,0.2,7,120,0.11459074733096085,0.6099644128113879
SP,ELR,0.2,7,149,0.1103202846975089,0.6483985765124555
SP,ELR,0.2,8,0,0.04885057471264368,0.15158045977011494
SP,ELR,0.2,8,30,0.09554597701149425,0.3369252873563218
SP,ELR,0.2,8,60,0.08477011494252873,0.4224137931034483
SP,ELR,0.2,8,90,0.10201149425287356,0.5352011494252874
SP,ELR,0.2,8,120,0.10416666666666667,0.6451149425287356
SP,ELR,0.2,8,149,0.10344827586206896,0.6925287356321839
SP,ELR,0.2,9,0,0.08455882352941177,0.1588235294117647
SP,ELR,0.2,9,30,0.08823529411764706,0.34044117647058825
SP,ELR,0.2,9,60,0.10735294117647058,0.4742647058823529
SP,ELR,0.2,9,90,0.11176470588235295,0.5514705882352942
SP,ELR,0.2,9,120,0.11911764705882352,0.65
SP,ELR,0.2,9,149,0.11985294117647059,0.6919117647058823
SP,ELR,0.3,0,0,0.03727317312408043,0.08386463952918097
SP,ELR,0.3,0,30,0.07062285434036292,0.2560078469838156
SP,ELR,0.3,0,60,0.06375674350171653,0.2942618930848455
SP,ELR,0.3,0,90,0.09759686120647376,0.5125061304561059
SP,ELR,0.3,0,120,0.10250122609122118,0.5988229524276606
SP,ELR,0.3,0,149,0.10544384502206965,0.6537518391368318
SP,ELR,0.3,1,0,0.061620572537603106,0.13003396409509946
SP,ELR,0.3,1,30,0.0853954391072295,0.25181950509461426
SP,ELR,0.3,1,60,0.10480349344978165,0.3182920912178554
SP,ELR,0.3,1,90,0.10043668122270742,0.507520621057739
SP,ELR,0.3,1,120,0.10140708393983504,0.5691411935953421
SP,ELR,0.3,1,149,0.0984958757884522,0.5477923338185346
SP,ELR,0.3,2,0,0.07730923694779117,0.24146586345381527
SP,ELR,0.3,2,30,0.08032128514056225,0.2896586345381526
SP,ELR,0.3,2,60,0.0858433734939759,0.39156626506024095
SP,ELR,0.3,2,90,0.10893574297188754,0.5707831325301205
SP,ELR,0.3,2,120,0.11295180722891567,0.678714859437751
SP,ELR,0.3,2,149,0.10542168674698796,0.7289156626506024
SP,ELR,0.3,3,0,0.09556650246305419,0.18472906403940886
SP,ELR,0.3,3,30,0.08768472906403942,0.3497536945812808
SP,ELR,0.3,3,60,0.09211822660098522,0.42610837438423643
SP,ELR,0.3,3,90,0.10197044334975369,0.59064039408867
SP,ELR,0.3,3,120,0.10591133004926108,0.6463054187192119
SP,ELR,0.3,3,149,0.10689655172413794,0.69064039408867
SP,ELR,0.3,4,0,0.05924050632911392,0.10177215189873418
SP,ELR,0.3,4,30,0.07443037974683545,0.24151898734177216
SP,ELR,0.3,4,60,0.08962025316455696,0.3220253164556962
SP,ELR,0.3,4,90,0.11443037974683544,0.4470886075949367
SP,ELR,0.3,4,120,0.11189873417721519,0.5240506329113924
SP,ELR,0.3,4,149,0.10784810126582278,0.5863291139240506
SP,ELR,0.3,5,0,0.05558362809499747,0.13542193026781202
SP,ELR,0.3,5,30,0.1258211217786761,0.30722587165234966
SP,ELR,0.3,5,60,0.10914603335017686,0.4896412329459323
SP,ELR,0.3,5,90,0.09752400202122284,0.5315816068721576
SP,ELR,0.3,5,120,0.11066195048004042,0.6437594744820616
SP,ELR,0.3,5,149,0.10864072764022234,0.6983324911571501
SP,ELR,0.3,6,0,0.06467417932386085,0.09750122488975992
SP,ELR,0.3,6,30,0.08084272415482606,0.2719255267025968
SP,ELR,0.3,6,60,0.09554140127388536,0.38706516413522785
SP,ELR,0.3,6,90,0.10142087212150906,0.4507594316511514
SP,ELR,0.3,6,120,0.10436060754532092,0.6070553650171484
SP,ELR,0.3,6,149,0.10534051935325821,0.6619304262616365
SP,ELR,0.3,7,0,0.04716981132075472,0.10724925521350546
SP,ELR,0.3,7,30,0.08291956305858987,0.304369414101291
SP,ELR,0.3,7,60,0.08490566037735849,0.3733862959285005
SP,ELR,0.3,7,90,0.09632571996027806,0.4458788480635551
SP,ELR,0.3,7,120,0.10526315789473684,0.6360476663356505
SP,ELR,0.3,7,149,0.10377358490566038,0.6673286991062563
SP,ELR,0.3,8,0,0.06496751624187906,0.1409295352323838
SP,ELR,0.3,8,30,0.11544227886056972,0.37381309345327335
SP,ELR,0.3,8,60,0.11494252873563218,0.4057971014492754
SP,ELR,0.3,8,90,0.09945027486256872,0.512743628185907
SP,ELR,0.3,8,120,0.10644677661169415,0.6141929035482259
SP,ELR,0.3,8,149,0.10694652673663169,0.6711644177911045
SP,ELR,0.3,9,0,0.03230616302186879,0.09840954274353876
SP,ELR,0.3,9,30,0.09145129224652088,0.32554671968190857
SP,ELR,0.3,9,60,0.09443339960238568,0.39363817097415504
SP,ELR,0.3,9,90,0.11133200795228629,0.49801192842942343
SP,ELR,0.3,9,120,0.11133200795228629,0.584493041749503
SP,ELR,0.3,9,149,0.11381709741550695,0.6267395626242545
SP,ELR,0.4,0,0,0.04888215233042819,0.10837438423645321
SP,ELR,0.4,0,30,0.058355437665782495,0.20500189465706706
SP,ELR,0.4,0,60,0.06820765441455097,0.28760894278135657
SP,ELR,0.4,0,90,0.08184918529746116,0.39067828723001136
SP,ELR,0.4,0,120,0.10647972716938234,0.5115574081091322
SP,ELR,0.4,0,149,0.11330049261083744,0.5729442970822282
SP,ELR,0.4,1,0,0.09336250911743253,0.22210065645514224
SP,ELR,0.4,1,30,0.07549234135667396,0.21699489423778265
SP,ELR,0.4,1,60,0.08971553610503283,0.3639679066374909
SP,ELR,0.4,1,90,0.0824215900802334,0.37892049598832966
SP,ELR,0.4,1,120,0.10284463894967177,0.5455871626549964
SP,ELR,0.4,1,149,0.10320933625091175,0.5908096280087527
SP,ELR,0.4,2,0,0.08931297709923663,0.1851145038167939
SP,ELR,0.4,2,30,0.0900763358778626,0.33129770992366414
SP,ELR,0.4,2,60,0.10152671755725191,0.366793893129771
SP,ELR,0.4,2,90,0.09961832061068703,0.4637404580152672
SP,ELR,0.4,2,120,0.10687022900763359,0.5721374045801527
SP,ELR,0.4,2,149,0.10305343511450382,0.6030534351145038
SP,ELR,0.4,3,0,0.06208425720620843,0.10753880266075388
SP,ELR,0.4,3,30,0.08721359940872137,0.32335550628233556
SP,ELR,0.4,3,60,0.08093126385809313,0.3385070214338507
SP,ELR,0.4,3,90,0.09497413155949741,0.5044345898004434
SP,ELR,0.4,3,120,0.09534368070953436,0.5923872875092387
SP,ELR,0.4,3,149,0.0942350332594235,0.6249076127124907
SP,ELR,0.4,4,0,0.054628224582701064,0.1062215477996965
SP,ELR,0.4,4,30,0.0633535660091047,0.19347496206373294
SP,ELR,0.4,4,60,0.0838391502276176,0.2966616084977238
SP,ELR,0.4,4,90,0.0838391502276176,0.3998482549317147
SP,ELR,0.4,4,120,0.09863429438543247,0.5087253414264037
SP,ELR,0.4,4,149,0.10053110773899848,0.5493171471927162
SP,ELR,0.4,5,0,0.06303299962921764,0.12606599925843529
SP,ELR,0.4,5,30,0.06117908787541713,0.20615498702261773
SP,ELR,0.4,5,60,0.08008898776418243,0.299962921764924
SP,ELR,0.4,5,90,0.07193177604746014,0.37337782721542456
SP,ELR,0.4,5,120,0.09195402298850575,0.5164998146088247
SP,ELR,0.4,5,149,0.09195402298850575,0.5461624026696329
SP,ELR,0.4,6,0,0.013663220088626292,0.058345642540620385
SP,ELR,0.4,6,30,0.055760709010339735,0.1451255539143279
SP,ELR,0.4,6,60,0.086410635155096,0.2651403249630724
SP,ELR,0.4,6,90,0.08197932053175776,0.362629246676514
SP,ELR,0.4,6,120,0.09490398818316101,0.4848596750369276
SP,ELR,0.4,6,149,0.09601181683899557,0.5055391432791728
SP,ELR,0.4,7,0,0.05528209011737978,0.121166224914805
SP,ELR,0.4,7,30,0.08936009087466869,0.2635365391897009
SP,ELR,0.4,7,60,0.09201060204468005,0.3369935630443014
SP,ELR,0.4,7,90,0.09996213555471413,0.45172283226050736
SP,ELR,0.4,7,120,0.10526315789473684,0.6039379023097312
SP,ELR,0.4,7,149,0.10980689132904203,0.6289284361984097
SP,ELR,0.4,8,0,0.023333333333333334,0.07777777777777778
SP,ELR,0.4,8,30,0.07703703703703704,0.26
SP,ELR,0.4,8,60,0.06444444444444444,0.34444444444444444
SP,ELR,0.4,8,90,0.09814814814814815,0.5407407407407407
SP,ELR,0.4,8,120,0.10037037037037037,0.5892592592592593
SP,ELR,0.4,8,149,0.10518518518518519,0.6311111111111111
SP,ELR,0.4,9,0,0.035474234503360715,0.10156833457804332
SP,ELR,0.4,9,30,0.0642270351008215,0.25392083644510827
SP,ELR,0.4,9,60,0.070201643017177,0.3032113517550411
SP,ELR,0.4,9,90,0.07766990291262135,0.3659447348767737
SP,ELR,0.4,9,120,0.09185959671396565,0.4544436146377894
SP,ELR,0.4,9,149,0.08999253174010456,0.4820761762509335
SP,ELR,0.5,0,0,0.039097744360902256,0.08481203007518796
SP,ELR,0.5,0,30,0.08541353383458647,0.2538345864661654
SP,ELR,0.5,0,60,0.07729323308270676,0.3609022556390977
SP,ELR,0.5,0,90,0.08090225563909774,0.4469172932330827
SP,ELR,0.5,0,120,0.10526315789473684,0.5885714285714285
SP,ELR,0.5,0,149,0.09894736842105263,0.5882706766917293
SP,ELR,0.5,1,0,0.05513418903150525,0.12106184364060676
SP,ELR,0.5,1,30,0.07322053675612603,0.3016336056009335
SP,ELR,0.5,1,60,0.07934655775962661,0.411610268378063
SP,ELR,0.5,1,90,0.08313885647607934,0.49037339556592763
SP,ELR,0.5,1,120,0.09451575262543757,0.6333138856476079
SP,ELR,0.5,1,149,0.09334889148191365,0.6449824970828472
SP,ELR,0.5,2,0,0.051320528211284515,0.12064825930372149
SP,ELR,0.5,2,30,0.06092436974789916,0.2103841536614646
SP,ELR,0.5,2,60,0.07082833133253301,0.3292316926770708
SP,ELR,0.5,2,90,0.07593037214885955,0.406062424969988
SP,ELR,0.5,2,120,0.08853541416566627,0.523109243697479
SP,ELR,0.5,2,149,0.09813925570228091,0.562124849939976
SP,ELR,0.5,3,0,0.06212841854934602,0.14655172413793102
SP,ELR,0.5,3,30,0.0758026159334126,0.2232461355529132
SP,ELR,0.5,3,60,0.08204518430439953,0.36058263971462545
SP,ELR,0.5,3,90,0.07907253269916766,0.42063020214030916
SP,ELR,0.5,3,120,0.09571938168846611,0.5529131985731273
SP,ELR,0.5,3,149,0.09720570749108204,0.5992865636147443
SP,ELR,0.5,4,0,0.08135694986490544,0.18522966076253378
SP,ELR,0.5,4,30,0.0687481236865806,0.24707295106574603
SP,ELR,0.5,4,60,0.08766136295406785,0.40168117682377663
SP,ELR,0.5,4,90,0.09306514560192135,0.4590213149204443
SP,ELR,0.5,4,120,0.10027018913239268,0.5794055839087361
SP,ELR,0.5,4,149,0.10267187030921646,0.6262383668567998
SP,ELR,0.5,5,0,0.05667655786350148,0.10504451038575667
SP,ELR,0.5,5,30,0.0771513353115727,0.2697329376854599
SP,ELR,0.5,5,60,0.06706231454005934,0.34362017804154305
SP,ELR,0.5,5,90,0.07418397626112759,0.4115727002967359
SP,ELR,0.5,5,120,0.08249258160237388,0.5237388724035609
SP,ELR,0.5,5,149,0.08664688427299704,0.5578635014836796
SP,ELR,0.5,6,0,0.058249556475458306,0.11413364872856298
SP,ELR,0.5,6,30,0.06120638675340036,0.23270254287403902
SP,ELR,0.5,6,60,0.06771141336487285,0.34092253104671794
SP,ELR,0.5,6,90,0.08515671200473093,0.4488468361916026
SP,ELR,0.5,6,120,0.09402720283855706,0.5884092253104671
SP,ELR,0.5,6,149,0.10141927853341218,0.6224127735068007
SP,ELR,0.5,7,0,0.0505907300817934,0.11814601635867919
SP,ELR,0.5,7,30,0.07906694940926992,0.26113299000302936
SP,ELR,0.5,7,60,0.07361405634656165,0.33414116934262345
SP,ELR,0.5,7,90,0.09330505907300818,0.4465313541351106
SP,ELR,0.5,7,120,0.09391093607997576,0.5289306270827022
SP,ELR,0.5,7,149,0.09815207512874886,0.5946682823386853
SP,ELR,0.5,8,0,0.035842293906810034,0.10842293906810035
SP,ELR,0.5,8,30,0.06869772998805257,0.23416965352449223
SP,ELR,0.5,8,60,0.08632019115890084,0.37455197132616486
SP,ELR,0.5,8,90,0.08154121863799284,0.4217443249701314
SP,ELR,0.5,8,120,0.09020310633213859,0.5074671445639187
SP,ELR,0.5,8,149,0.08930704898446834,0.543010752688172
SP,ELR,0.5,9,0,0.0652890086852351,0.1105121293800539
SP,ELR,0.5,9,30,0.05899970050913447,0.23689727463312368
SP,ELR,0.5,9,60,0.06558849955076371,0.3261455525606469
SP,ELR,0.5,9,90,0.08295896975142258,0.42647499251272836
SP,ELR,0.5,9,120,0.0862533692722372,0.5025456723569931
SP,ELR,0.5,9,149,0.08355795148247978,0.5435759209344115
SP,SCE,0.1,0,0,0.1133177570093458,0.19976635514018692
SP,SCE,0.1,0,30,0.41939252336448596,0.2850467289719626
SP,SCE,0.1,0,60,0.48130841121495327,0.3703271028037383
SP,SCE,0.1,0,90,0.477803738317757,0.4485981308411215
SP,SCE,0.1,0,120,0.4544392523364486,0.49182242990654207
SP,SCE,0.1,0,149,0.4392523364485981,0.508177570093458
SP,SCE,0.1,1,0,0.07629107981220658,0.1431924882629108
SP,SCE,0.1,1,30,0.5328638497652582,0.318075117370892
SP,SCE,0.1,1,60,0.4131455399061033,0.4460093896713615
SP,SCE,0.1,1,90,0.4284037558685446,0.5070422535211268
SP,SCE,0.1,1,120,0.4154929577464789,0.5504694835680751
SP,SCE,0.1,1,149,0.3967136150234742,0.5868544600938967
SP,SCE,0.1,2,0,0.11072664359861592,0.46482122260668973
SP,SCE,0.1,2,30,0.33679354094579006,0.34371395617070355
SP,SCE,0.1,2,60,0.3575547866205306,0.4809688581314879
SP,SCE,0.1,2,90,0.4844290657439446,0.46943483275663206
SP,SCE,0.1,2,120,0.38408304498269896,0.5870818915801614
SP,SCE,0.1,2,149,0.36101499423298733,0.615916955017301
SP,SCE,0.1,3,0,0.4793388429752066,0.33293978748524206
SP,SCE,0.1,3,30,0.4887839433293979,0.3541912632821724
SP,SCE,0.1,3,60,0.45690672963400236,0.45690672963400236
SP,SCE,0.1,3,90,0.4639905548996458,0.4887839433293979
SP,SCE,0.1,3,120,0.3837072018890201,0.5926800472255017
SP,SCE,0.1,3,149,0.39433293978748524,0.5867768595041323
SP,SCE,0.1,4,0,0.3524390243902439,0.2573170731707317
SP,SCE,0.1,4,30,0.3926829268292683,0.3402439024390244
SP,SCE,0.1,4,60,0.4658536585365854,0.4024390243902439
SP,SCE,0.1,4,90,0.4573170731707317,0.4841463414634146
SP,SCE,0.1,4,120,0.42073170731707316,0.5475609756097561
SP,SCE,0.1,4,149,0.39878048780487807,0.5707317073170731
SP,SCE,0.1,5,0,0.2327790973871734,0.2375296912114014
SP,SCE,0.1,5,30,0.41092636579572445,0.35391923990498814
SP,SCE,0.1,5,60,0.40380047505938244,0.4524940617577197
SP,SCE,0.1,5,90,0.45605700712589076,0.4655581947743468
SP,SCE,0.1,5,120,0.37410926365795727,0.5902612826603325
SP,SCE,0.1,5,149,0.35629453681710216,0.6092636579572447
SP,SCE,0.1,6,0,0.3440366972477064,0.23853211009174313
SP,SCE,0.1,6,30,0.4827981651376147,0.338302752293578
SP,SCE,0.1,6,60,0.45756880733944955,0.375
SP,SCE,0.1,6,90,0.4701834862385321,0.43119266055045874
SP,SCE,0.1,6,120,0.45756880733944955,0.4919724770642202
SP,SCE,0.1,6,149,0.44380733944954126,0.5149082568807339
SP,SCE,0.1,7,0,0.08636363636363636,0.3261363636363636
SP,SCE,0.1,7,30,0.44772727272727275,0.35795454545454547
SP,SCE,0.1,7,60,0.425,0.39545454545454545
SP,SCE,0.1,7,90,0.43522727272727274,0.4875
SP,SCE,0.1,7,120,0.4011363636363636,0.5636363636363636
SP,SCE,0.1,7,149,0.3931818181818182,0.5829545454545455
SP,SCE,0.1,8,0,0.0731981981981982,0.11599099099099099
SP,SCE,0.1,8,30,0.4752252252252252,0.3153153153153153
SP,SCE,0.1,8,60,0.4527027027027027,0.42680180180180183
SP,SCE,0.1,8,90,0.48761261261261263,0.46396396396396394
SP,SCE,0.1,8,120,0.3997747747747748,0.5630630630630631
SP,SCE,0.1,8,149,0.40878378378378377,0.5596846846846847
SP,SCE,0.1,9,0,0.21120186697782964,0.27304550758459745
SP,SCE,0.1,9,30,0.5577596266044341,0.3208868144690782
SP,SCE,0.1,9,60,0.4352392065344224,0.4200700116686114
SP,SCE,0.1,9,90,0.47374562427071176,0.47724620770128356
SP,SCE,0.1,9,120,0.4340723453908985,0.5390898483080513
SP,SCE,0.1,9,149,0.4200700116686114,0.5554259043173863
SP,SCE,0.2,0,0,0.2498205312275664,0.23259152907394112
SP,SCE,0.2,0,30,0.4278535534816942,0.31586503948312994
SP,SCE,0.2,0,60,0.46518305814788224,0.40272792534099067
SP,SCE,0.2,0,90,0.43503230437903806,0.44651830581478824
SP,SCE,0.2,0,120,0.36611629576453697,0.5692749461593682
SP,SCE,0.2,0,149,0.31873653984206746,0.6353194544149318
SP,SCE,0.2,1,0,0.3359712230215827,0.3446043165467626
SP,SCE,0.2,1,30,0.4719424460431655,0.3410071942446043
SP,SCE,0.2,1,60,0.4079136690647482,0.3640287769784173
SP,SCE,0.2,1,90,0.37985611510791367,0.5316546762589928
SP,SCE,0.2,1,120,0.34532374100719426,0.5971223021582733
SP,SCE,0.2,1,149,0.3158273381294964,0.6381294964028777
SP,SCE,0.2,2,0,0.11023054755043228,0.42939481268011526
SP,SCE,0.2,2,30,0.4034582132564842,0.35662824207492794
SP,SCE,0.2,2,60,0.43804034582132567,0.3962536023054755
SP,SCE,0.2,2,90,0.40561959654178675,0.5331412103746398
SP,SCE,0.2,2,120,0.2896253602305475,0.6628242074927954
SP,SCE,0.2,2,149,0.3170028818443804,0.6455331412103746
SP,SCE,0.2,3,0,0.21254612546125462,0.1948339483394834
SP,SCE,0.2,3,30,0.41254612546125463,0.36605166051660515
SP,SCE,0.2,3,60,0.4191881918819188,0.4140221402214022
SP,SCE,0.2,3,90,0.388929889298893,0.5402214022140222
SP,SCE,0.2,3,120,0.26199261992619927,0.6907749077490775
SP,SCE,0.2,3,149,0.2981549815498155,0.666420664206642
SP,SCE,0.2,4,0,0.14402985074626865,0.3694029850746269
SP,SCE,0.2,4,30,0.48059701492537316,0.3597014925373134
SP,SCE,0.2,4,60,0.3925373134328358,0.3850746268656716
SP,SCE,0.2,4,90,0.3776119402985075,0.49701492537313435
SP,SCE,0.2,4,120,0.3455223880597015,0.5985074626865672
SP,SCE,0.2,4,149,0.31791044776119404,0.6335820895522388
SP,SCE,0.2,5,0,0.25311812179016874,0.18341892883345562
SP,SCE,0.2,5,30,0.5091709464416728,0.338958180484226
SP,SCE,0.2,5,60,0.4057226705796038,0.42699926632428464
SP,SCE,0.2,5,90,0.3690388848129127,0.5399853264856933
SP,SCE,0.2,5,120,0.33162142333088773,0.6170212765957447
SP,SCE,0.2,5,149,0.3176815847395451,0.6346294937637564
SP,SCE,0.2,6,0,0.11722659042172981,0.1472480343102216
SP,SCE,0.2,6,30,0.43102215868477484,0.3559685489635454
SP,SCE,0.2,6,60,0.363831308077198,0.4260185847033595
SP,SCE,0.2,6,90,0.3945675482487491,0.5175125089349535
SP,SCE,0.2,6,120,0.33738384560400286,0.6047176554681916
SP,SCE,0.2,6,149,0.30950679056468905,0.640457469621158
SP,SCE,0.2,7,0,0.22633451957295372,0.1288256227758007
SP,SCE,0.2,7,30,0.2754448398576512,0.3081850533807829
SP,SCE,0.2,7,60,0.3736654804270463,0.4213523131672598
SP,SCE,0.2,7,90,0.29323843416370104,0.6035587188612099
SP,SCE,0.2,7,120,0.3103202846975089,0.6185053380782918
SP,SCE,0.2,7,149,0.302491103202847,0.6469750889679715
SP,SCE,0.2,8,0,0.05890804597701149,0.14080459770114942
SP,SCE,0.2,8,30,0.29094827586206895,0.38362068965517243
SP,SCE,0.2,8,60,0.3642241379310345,0.41522988505747127
SP,SCE,0.2,8,90,0.3864942528735632,0.514367816091954
SP,SCE,0.2,8,120,0.37212643678160917,0.576867816091954
SP,SCE,0.2,8,149,0.32686781609195403,0.6271551724137931
SP,SCE,0.2,9,0,0.12205882352941176,0.42205882352941176
SP,SCE,0.2,9,30,0.46911764705882353,0.3205882352941177
SP,SCE,0.2,9,60,0.42720588235294116,0.4264705882352941
SP,SCE,0.2,9,90,0.4426470588235294,0.4985294117647059
SP,SCE,0.2,9,120,0.4,0.5705882352941176
SP,SCE,0.2,9,149,0.3735294117647059,0.6029411764705882
SP,SCE,0.3,0,0,0.1049534085335949,0.3678273663560569
SP,SCE,0.3,0,30,0.30456105934281513,0.42766061794997545
SP,SCE,0.3,0,60,0.3070132417851888,0.4855321235899951
SP,SCE,0.3,0,90,0.28690534575772436,0.573320255026974
SP,SCE,0.3,0,120,0.2687591956841589,0.6620892594409024
SP,SCE,0.3,0,149,0.26924963217263365,0.672388425698872
SP,SCE,0.3,1,0,0.3207180980106744,0.3017952450266861
SP,SCE,0.3,1,30,0.2590975254730713,0.32654051431344006
SP,SCE,0.3,1,60,0.39204269771955363,0.43134400776322174
SP,SCE,0.3,1,90,0.2794759825327511,0.6084425036390102
SP,SCE,0.3,1,120,0.23580786026200873,0.6952935468219311
SP,SCE,0.3,1,149,0.2552159146045609,0.6889859291606016
SP,SCE,0.3,2,0,0.10542168674698796,0.2359437751004016
SP,SCE,0.3,2,30,0.27259036144578314,0.3950803212851406
SP,SCE,0.3,2,60,0.2254016064257028,0.5195783132530121
SP,SCE,0.3,2,90,0.2464859437751004,0.5793172690763052
SP,SCE,0.3,2,120,0.28463855421686746,0.6390562248995983
SP,SCE,0.3,2,149,0.2469879518072289,0.696285140562249
SP,SCE,0.3,3,0,0.08817733990147783,0.41379310344827586
SP,SCE,0.3,3,30,0.3620689655172414,0.39113300492610836
SP,SCE,0.3,3,60,0.26995073891625615,0.4576354679802956
SP,SCE,0.3,3,90,0.31477832512315274,0.5433497536945813
SP,SCE,0.3,3,120,0.29211822660098524,0.6369458128078818
SP,SCE,0.3,3,149,0.26699507389162563,0.6724137931034483
SP,SCE,0.3,4,0,0.10531645569620253,0.35443037974683544
SP,SCE,0.3,4,30,0.27189873417721516,0.3058227848101266
SP,SCE,0.3,4,60,0.3488607594936709,0.4040506329113924
SP,SCE,0.3,4,90,0.3078481012658228,0.5286075949367088
SP,SCE,0.3,4,120,0.3610126582278481,0.5620253164556962
SP,SCE,0.3,4,149,0.30886075949367087,0.6278481012658228
SP,SCE,0.3,5,0,0.10813542193026782,0.34411318847902983
SP,SCE,0.3,5,30,0.3638201111672562,0.3779686710459828
SP,SCE,0.3,5,60,0.2900454775138959,0.5315816068721576
SP,SCE,0.3,5,90,0.3193532086912582,0.5492673067205659
SP,SCE,0.3,5,120,0.26427488630621526,0.6513390601313794
SP,SCE,0.3,5,149,0.2627589691763517,0.6670035371399696
SP,SCE,0.3,6,0,0.10338069573738363,0.2920137187653111
SP,SCE,0.3,6,30,0.29936305732484075,0.3444390004899559
SP,SCE,0.3,6,60,0.36109750122488976,0.43214110730034294
