dataset,init,optim,method,tau,balanced_accuracy_mean,balanced_accuracy_std,macro_f1_mean,macro_f1_std,weighted_f1_mean,weighted_f1_std,macro_auc_mean,macro_auc_std,nta_mean,nta_std,lnmr_mean,lnmr_std,empirical_flip_rate_mean,empirical_flip_rate_std,per_class_f1_akiec_mean,per_class_f1_akiec_std,per_class_f1_bcc_mean,per_class_f1_bcc_std,per_class_f1_bkl_mean,per_class_f1_bkl_std,per_class_f1_df_mean,per_class_f1_df_std,per_class_f1_mel_mean,per_class_f1_mel_std,per_class_f1_nv_mean,per_class_f1_nv_std,per_class_f1_vasc_mean,per_class_f1_vasc_std,n_folds
imbalanced,pretrained,adam,baseline,0.4,0.5232735730034139,0.025826901111161156,0.1883749013808614,0.009099053119263633,0.07640360106024305,0.006401851644342197,0.8222721897409428,0.014472791582749958,0.10240240400842889,0.004857372010776739,0.5703172762678367,0.02067946610742788,0.3981407109921166,0.005996252371423116,0.25720750419214705,0.036440933689257375,0.3465018882058926,0.03516315925190594,0.3059795054411497,0.030259125479876754,0.10465781702079513,0.0320219711774407,0.1592272578870691,0.04421668755365776,0.010652604247103544,0.007155310211370405,0.13439773267187294,0.02885743148195736,10
imbalanced,pretrained,adam,baseline,0.5,0.4823738447994227,0.045191789584235524,0.16962671828397935,0.014832671378286167,0.08259389340039253,0.014029579127293435,0.7999700535518743,0.024427156911036238,0.10015132236624233,0.005268509807678234,0.5268562850402961,0.016694019955989715,0.4985869403540086,0.005316974215262829,0.22975188890481407,0.021497115622002086,0.313873068987832,0.03973627651385835,0.26353963717003265,0.04246314625538611,0.08836303226853041,0.02086460537013477,0.14604536023141274,0.02602700019068294,0.030135258061235914,0.015660374555516377,0.11567878236399765,0.03499839808730478,10
imbalanced,pretrained,adam,elr,0.0,0.6718071628817077,0.04198711854107017,0.41701758218297896,0.048286560140839804,0.20672143136372007,0.17331079072320063,0.8970343346867173,0.021949047492891678,,,,,0.0,0.0,0.49776402263184033,0.062139057981101746,0.663434912058943,0.032294482009817375,0.6098594851962236,0.027193573472913977,0.07594153090736053,0.0824506276150367,0.3138382137366265,0.07468877183914266,0.09382200869302891,0.23726944964681515,0.6644629020568299,0.09658712773520312,10
imbalanced,pretrained,adam,elr,0.1,0.6129771257511151,0.036308085746374646,0.24978368794655387,0.015036936754383518,0.09456629637038799,0.004269722980558992,0.8573021591156527,0.009552398817868428,0.11894925414798499,0.008422941875583945,0.6676709434965928,0.04551724201486708,0.12763647181317864,0.00294283418166978,0.3393895814926725,0.0358605555476575,0.44353500501660487,0.044989316990490545,0.445792728563258,0.03994728060762403,0.1342279934860813,0.034241779495090476,0.2098042113658804,0.019018748493534497,0.0007366482504604051,0.0023294863058330602,0.17499964745091928,0.043757660416941256,10
imbalanced,pretrained,adam,elr,0.2,0.6103851095281269,0.03815165981065592,0.24166146778670478,0.016117586364113125,0.09030602513490704,0.0059445820402192475,0.8464256729447657,0.015780288008709238,0.11960716686985211,0.006401320736379522,0.6470289372013648,0.02422398694841138,0.20504239178937972,0.0032717851844510596,0.3496365025088427,0.04845450704304269,0.4255647186864605,0.031026846962954928,0.41150741328812845,0.042714496233609255,0.13493461546484434,0.03567892908290317,0.2099746234065481,0.015895946958099406,0.0003696857670979667,0.0011690490425761107,0.15964271538501157,0.04166993206410065,10
imbalanced,pretrained,adam,elr,0.3,0.5599726518566299,0.03997582860927438,0.2084985093633503,0.015771353272521528,0.078901312450661,0.006951510750623345,0.8242809426849595,0.019671081852134824,0.10819341402247126,0.0035225748684668936,0.5999963898671884,0.012946705031211465,0.2996281421984233,0.004213046599640937,0.29822320662761115,0.05393054116930919,0.36680128601505296,0.0456762455509082,0.35474289164497674,0.05327678792819493,0.1151280071083268,0.031860057903909396,0.1884768030222539,0.02642442203707618,0.0011076931471717673,0.0024913718858159653,0.13500967797805877,0.022199381023272634,10
imbalanced,pretrained,adam,elr,0.4,0.5203407095530308,0.028084851336850656,0.18093619262711327,0.008573745973242335,0.06865103058479538,0.005294051797727843,0.8029699617098018,0.018612632066168314,0.09878316684490032,0.006391838682388232,0.5439300024565747,0.02637691612240065,0.3981407109921166,0.005996252371423116,0.24010176583892356,0.03220360850043442,0.33877363822325635,0.05433313559028035,0.314013024368339,0.03824373130623207,0.09437238529243117,0.02164319219025838,0.1563924887899963,0.033169478883712994,0.0007386894571348671,0.0015572949419049276,0.12216135641971168,0.02290594505736936,10
imbalanced,pretrained,adam,elr,0.5,0.4911386205143793,0.047840043366977496,0.16141171143476662,0.01018820124846153,0.060067983083782514,0.005891978735023949,0.7827412936345478,0.024971430186344984,0.08700391926393528,0.003927597011397221,0.4991148491744726,0.030041580531943238,0.4985869403540086,0.005316974215262829,0.2204866766433565,0.03551405123865635,0.3245088140996154,0.02816727412752308,0.2550539053916887,0.03887578821241354,0.08618194773522485,0.03134492649000592,0.1372844941996681,0.048703169521348864,0.001107011070110701,0.002490585083802778,0.10525913090370224,0.024223757030664688,10
imbalanced,pretrained,adam,sce,0.0,0.7544293344630347,0.03928363527957242,0.6716846331032109,0.029399760784093978,0.8182380539096687,0.009529738966025832,0.9590258108054097,0.007339245932366254,,,,,0.0,0.0,0.5599440976535567,0.07480187242897915,0.7362221397584778,0.04258869511048277,0.6923086050658521,0.04423961068695524,0.5194304388422035,0.11996986046187082,0.493896125943583,0.038615025367972636,0.8920683895888004,0.008203478204356256,0.8079226348700033,0.057868390014565105,10
imbalanced,pretrained,adam,sce,0.1,0.7121463243029715,0.04057794333932415,0.5014724883731895,0.027058135076731646,0.70355425637848,0.007968658715708439,0.9077671929164497,0.013275769359196462,0.45621243444126336,0.025757953485407412,0.4742463287088811,0.026348583052896758,0.12763647181317864,0.00294283418166978,0.42074438470278397,0.04546572874173278,0.6113553389730885,0.06534666878923917,0.5844632993152674,0.04404053548477514,0.2822919668757409,0.07301954179195684,0.4054300476553693,0.040659942780484064,0.7816814499026604,0.010071614776595104,0.42434093118741617,0.1171128273700286,10
