protocol,method,tau,true_class,pred_class,count,rate
SP,SCE,0.1,akiec,mel,20.0,0.08771929824561403
SP,SCE,0.1,akiec,bcc,16.0,0.07017543859649122
SP,SCE,0.1,akiec,akiec,154.0,0.6754385964912281
SP,SCE,0.1,akiec,vasc,0.0,0.0
SP,SCE,0.1,akiec,df,3.0,0.013157894736842105
SP,SCE,0.1,vasc,nv,4.0,0.04081632653061224
SP,SCE,0.1,vasc,bkl,0.0,0.0
SP,SCE,0.1,vasc,mel,2.0,0.02040816326530612
SP,SCE,0.1,vasc,bcc,2.0,0.02040816326530612
SP,SCE,0.1,vasc,akiec,2.0,0.02040816326530612
SP,SCE,0.1,vasc,vasc,86.0,0.8775510204081632
SP,SCE,0.1,vasc,df,2.0,0.02040816326530612
SP,SCE,0.1,df,nv,9.0,0.1232876712328767
SP,SCE,0.1,df,bkl,3.0,0.0410958904109589
SP,SCE,0.1,df,mel,7.0,0.0958904109589041
SP,SCE,0.1,df,bcc,4.0,0.0547945205479452
SP,SCE,0.1,df,akiec,5.0,0.0684931506849315
SP,SCE,0.1,df,vasc,1.0,0.0136986301369863
SP,SCE,0.1,df,df,44.0,0.6027397260273972
SP,SCE,0.2,nv,nv,3480.0,0.6440866185452526
SP,SCE,0.2,nv,bkl,332.0,0.06144734406811031
SP,SCE,0.2,nv,mel,1041.0,0.19267073847862298
SP,SCE,0.2,nv,bcc,176.0,0.0325744956505645
SP,SCE,0.2,nv,akiec,82.0,0.015176753655376643
SP,SCE,0.2,nv,vasc,150.0,0.0277623542476402
SP,SCE,0.2,nv,df,142.0,0.026281695354432724
SP,SCE,0.2,bkl,nv,27.0,0.037138927097661624
SP,SCE,0.2,bkl,bkl,471.0,0.6478679504814305
SP,SCE,0.2,bkl,mel,92.0,0.1265474552957359
SP,SCE,0.2,bkl,bcc,51.0,0.07015130674002751
SP,SCE,0.2,bkl,akiec,72.0,0.09903713892709766
SP,SCE,0.2,bkl,vasc,6.0,0.008253094910591471
SP,SCE,0.2,bkl,df,8.0,0.011004126547455296
SP,SCE,0.2,mel,nv,56.0,0.09120521172638436
SP,SCE,0.2,mel,bkl,81.0,0.13192182410423453
SP,SCE,0.2,mel,mel,408.0,0.6644951140065146
SP,SCE,0.2,mel,bcc,24.0,0.03908794788273615
SP,SCE,0.2,mel,akiec,35.0,0.057003257328990226
SP,SCE,0.2,mel,vasc,6.0,0.009771986970684038
SP,SCE,0.2,mel,df,4.0,0.006514657980456026
SP,SCE,0.2,bcc,nv,6.0,0.01834862385321101
SP,SCE,0.2,bcc,bkl,17.0,0.05198776758409786
SP,SCE,0.2,bcc,mel,11.0,0.03363914373088685
SP,SCE,0.2,bcc,bcc,266.0,0.8134556574923547
SP,SCE,0.2,bcc,akiec,18.0,0.05504587155963303
SP,SCE,0.2,bcc,vasc,2.0,0.0061162079510703364
SP,SCE,0.2,bcc,df,7.0,0.021406727828746176
SP,SCE,0.2,akiec,nv,3.0,0.013157894736842105
SP,SCE,0.2,akiec,bkl,23.0,0.10087719298245613
SP,SCE,0.2,akiec,mel,22.0,0.09649122807017543
SP,SCE,0.2,akiec,bcc,28.0,0.12280701754385964
SP,SCE,0.2,akiec,akiec,147.0,0.6447368421052632
SP,SCE,0.2,akiec,vasc,1.0,0.0043859649122807015
SP,SCE,0.2,akiec,df,4.0,0.017543859649122806
SP,SCE,0.2,vasc,nv,6.0,0.061224489795918366
SP,SCE,0.2,vasc,bkl,2.0,0.02040816326530612
SP,SCE,0.2,vasc,mel,0.0,0.0
SP,SCE,0.2,vasc,bcc,6.0,0.061224489795918366
SP,SCE,0.2,vasc,akiec,1.0,0.01020408163265306
SP,SCE,0.2,vasc,vasc,81.0,0.826530612244898
SP,SCE,0.2,vasc,df,2.0,0.02040816326530612
SP,SCE,0.2,df,nv,6.0,0.0821917808219178
SP,SCE,0.2,df,bkl,7.0,0.0958904109589041
SP,SCE,0.2,df,mel,4.0,0.0547945205479452
SP,SCE,0.2,df,bcc,6.0,0.0821917808219178
SP,SCE,0.2,df,akiec,4.0,0.0547945205479452
SP,SCE,0.2,df,vasc,1.0,0.0136986301369863
SP,SCE,0.2,df,df,45.0,0.6164383561643836
SP,SCE,0.3,nv,nv,2855.0,0.5284101425134184
SP,SCE,0.3,nv,bkl,503.0,0.09309642791042014
SP,SCE,0.3,nv,mel,1320.0,0.24430871737923376
SP,SCE,0.3,nv,bcc,203.0,0.03757171941513974
SP,SCE,0.3,nv,akiec,125.0,0.023135295206366834
SP,SCE,0.3,nv,vasc,214.0,0.03960762539330002
SP,SCE,0.3,nv,df,183.0,0.03387007218212104
SP,SCE,0.3,bkl,nv,27.0,0.037138927097661624
SP,SCE,0.3,bkl,bkl,449.0,0.6176066024759285
SP,SCE,0.3,bkl,mel,94.0,0.12929848693259974
SP,SCE,0.3,bkl,bcc,50.0,0.0687757909215956
SP,SCE,0.3,bkl,akiec,87.0,0.11966987620357634
SP,SCE,0.3,bkl,vasc,8.0,0.011004126547455296
SP,SCE,0.3,bkl,df,12.0,0.016506189821182942
SP,SCE,0.3,mel,nv,54.0,0.08794788273615635
SP,SCE,0.3,mel,bkl,90.0,0.1465798045602606
SP,SCE,0.3,mel,mel,373.0,0.6074918566775245
SP,SCE,0.3,mel,bcc,35.0,0.057003257328990226
SP,SCE,0.3,mel,akiec,49.0,0.07980456026058631
SP,SCE,0.3,mel,vasc,6.0,0.009771986970684038
SP,SCE,0.3,mel,df,7.0,0.011400651465798045
SP,SCE,0.3,bcc,nv,4.0,0.012232415902140673
SP,SCE,0.3,bcc,bkl,17.0,0.05198776758409786
SP,SCE,0.3,bcc,mel,16.0,0.04892966360856269
SP,SCE,0.3,bcc,bcc,230.0,0.7033639143730887
SP,SCE,0.3,bcc,akiec,42.0,0.12844036697247707
SP,SCE,0.3,bcc,vasc,5.0,0.01529051987767584
SP,SCE,0.3,bcc,df,13.0,0.039755351681957186
SP,SCE,0.3,akiec,nv,1.0,0.0043859649122807015
SP,SCE,0.3,akiec,bkl,31.0,0.13596491228070176
SP,SCE,0.3,akiec,mel,16.0,0.07017543859649122
SP,SCE,0.3,akiec,bcc,31.0,0.13596491228070176
SP,SCE,0.3,akiec,akiec,147.0,0.6447368421052632
SP,SCE,0.3,akiec,vasc,0.0,0.0
SP,SCE,0.3,akiec,df,2.0,0.008771929824561403
SP,SCE,0.3,vasc,nv,4.0,0.04081632653061224
SP,SCE,0.3,vasc,bkl,1.0,0.01020408163265306
SP,SCE,0.3,vasc,mel,2.0,0.02040816326530612
SP,SCE,0.3,vasc,bcc,12.0,0.12244897959183673
SP,SCE,0.3,vasc,akiec,3.0,0.030612244897959183
SP,SCE,0.3,vasc,vasc,68.0,0.6938775510204082
SP,SCE,0.3,vasc,df,8.0,0.08163265306122448
SP,SCE,0.3,df,nv,3.0,0.0410958904109589
SP,SCE,0.3,df,bkl,10.0,0.136986301369863
SP,SCE,0.3,df,mel,6.0,0.0821917808219178
SP,SCE,0.3,df,bcc,6.0,0.0821917808219178
SP,SCE,0.3,df,akiec,4.0,0.0547945205479452
SP,SCE,0.3,df,vasc,4.0,0.0547945205479452
SP,SCE,0.3,df,df,40.0,0.547945205479452
SP,SCE,0.4,nv,nv,2140.0,0.39607625393300017
SP,SCE,0.4,nv,bkl,670.0,0.12400518230612623
SP,SCE,0.4,nv,mel,1580.0,0.2924301314084768
SP,SCE,0.4,nv,bcc,278.0,0.05145289653895984
SP,SCE,0.4,nv,akiec,185.0,0.03424023690542291
SP,SCE,0.4,nv,vasc,278.0,0.05145289653895984
SP,SCE,0.4,nv,df,272.0,0.050342402369054226
SP,SCE,0.4,bkl,nv,32.0,0.04401650618982118
SP,SCE,0.4,bkl,bkl,426.0,0.5859697386519945
SP,SCE,0.4,bkl,mel,92.0,0.1265474552957359
SP,SCE,0.4,bkl,bcc,48.0,0.06602475928473177
SP,SCE,0.4,bkl,akiec,101.0,0.13892709766162312
SP,SCE,0.4,bkl,vasc,5.0,0.0068775790921595595
SP,SCE,0.4,bkl,df,23.0,0.03163686382393398
SP,SCE,0.4,mel,nv,28.0,0.04560260586319218
SP,SCE,0.4,mel,bkl,121.0,0.1970684039087948
SP,SCE,0.4,mel,mel,347.0,0.5651465798045603
SP,SCE,0.4,mel,bcc,41.0,0.06677524429967427
SP,SCE,0.4,mel,akiec,61.0,0.0993485342019544
SP,SCE,0.4,mel,vasc,8.0,0.013029315960912053
SP,SCE,0.4,mel,df,8.0,0.013029315960912053
SP,SCE,0.4,bcc,nv,4.0,0.012232415902140673
SP,SCE,0.4,bcc,bkl,21.0,0.06422018348623854
SP,SCE,0.4,bcc,mel,5.0,0.01529051987767584
SP,SCE,0.4,bcc,bcc,242.0,0.7400611620795107
SP,SCE,0.4,bcc,akiec,34.0,0.10397553516819572
SP,SCE,0.4,bcc,vasc,8.0,0.024464831804281346
SP,SCE,0.4,bcc,df,13.0,0.039755351681957186
SP,SCE,0.4,akiec,nv,2.0,0.008771929824561403
SP,SCE,0.4,akiec,bkl,26.0,0.11403508771929824
SP,SCE,0.4,akiec,mel,10.0,0.043859649122807015
SP,SCE,0.4,akiec,bcc,23.0,0.10087719298245613
SP,SCE,0.4,akiec,akiec,162.0,0.7105263157894737
SP,SCE,0.4,akiec,vasc,0.0,0.0
SP,SCE,0.4,akiec,df,5.0,0.021929824561403508
SP,SCE,0.4,vasc,nv,7.0,0.07142857142857142
SP,SCE,0.4,vasc,bkl,0.0,0.0
SP,SCE,0.4,vasc,mel,2.0,0.02040816326530612
SP,SCE,0.4,vasc,bcc,9.0,0.09183673469387756
SP,SCE,0.4,vasc,akiec,3.0,0.030612244897959183
SP,SCE,0.4,vasc,vasc,70.0,0.7142857142857143
SP,SCE,0.4,vasc,df,7.0,0.07142857142857142
SP,SCE,0.4,df,nv,5.0,0.0684931506849315
SP,SCE,0.4,df,bkl,6.0,0.0821917808219178
SP,SCE,0.4,df,mel,3.0,0.0410958904109589
SP,SCE,0.4,df,bcc,6.0,0.0821917808219178
SP,SCE,0.4,df,akiec,11.0,0.1506849315068493
SP,SCE,0.4,df,vasc,1.0,0.0136986301369863
SP,SCE,0.4,df,df,41.0,0.5616438356164384
SP,SCE,0.5,nv,nv,1733.0,0.32074773274106977
SP,SCE,0.5,nv,bkl,806.0,0.14917638349065335
SP,SCE,0.5,nv,mel,1699.0,0.314454932444938
SP,SCE,0.5,nv,bcc,257.0,0.04756616694429021
SP,SCE,0.5,nv,akiec,201.0,0.03720155469183787
SP,SCE,0.5,nv,vasc,356.0,0.06588932074773274
SP,SCE,0.5,nv,df,351.0,0.06496390893947807
SP,SCE,0.5,bkl,nv,32.0,0.04401650618982118
SP,SCE,0.5,bkl,bkl,411.0,0.5653370013755158
SP,SCE,0.5,bkl,mel,73.0,0.10041265474552957
SP,SCE,0.5,bkl,bcc,57.0,0.07840440165061899
SP,SCE,0.5,bkl,akiec,113.0,0.15543328748280605
SP,SCE,0.5,bkl,vasc,7.0,0.009628610729023384
SP,SCE,0.5,bkl,df,34.0,0.04676753782668501
SP,SCE,0.5,mel,nv,44.0,0.07166123778501629
SP,SCE,0.5,mel,bkl,130.0,0.21172638436482086
SP,SCE,0.5,mel,mel,304.0,0.495114006514658
SP,SCE,0.5,mel,bcc,42.0,0.06840390879478828
SP,SCE,0.5,mel,akiec,70.0,0.11400651465798045
SP,SCE,0.5,mel,vasc,9.0,0.014657980456026058
SP,SCE,0.5,mel,df,15.0,0.024429967426710098
SP,SCE,0.5,bcc,nv,7.0,0.021406727828746176
SP,SCE,0.5,bcc,bkl,23.0,0.07033639143730887
SP,SCE,0.5,bcc,mel,6.0,0.01834862385321101
SP,SCE,0.5,bcc,bcc,212.0,0.6483180428134556
SP,SCE,0.5,bcc,akiec,56.0,0.1712538226299694
SP,SCE,0.5,bcc,vasc,10.0,0.03058103975535168
SP,SCE,0.5,bcc,df,13.0,0.039755351681957186
SP,SCE,0.5,akiec,nv,0.0,0.0
SP,SCE,0.5,akiec,bkl,23.0,0.10087719298245613
SP,SCE,0.5,akiec,mel,6.0,0.02631578947368421
SP,SCE,0.5,akiec,bcc,32.0,0.14035087719298245
SP,SCE,0.5,akiec,akiec,159.0,0.6973684210526315
SP,SCE,0.5,akiec,vasc,1.0,0.0043859649122807015
SP,SCE,0.5,akiec,df,7.0,0.03070175438596491
SP,SCE,0.5,vasc,nv,5.0,0.05102040816326531
SP,SCE,0.5,vasc,bkl,4.0,0.04081632653061224
SP,SCE,0.5,vasc,mel,4.0,0.04081632653061224
SP,SCE,0.5,vasc,bcc,10.0,0.10204081632653061
SP,SCE,0.5,vasc,akiec,6.0,0.061224489795918366
SP,SCE,0.5,vasc,vasc,60.0,0.6122448979591837
SP,SCE,0.5,vasc,df,9.0,0.09183673469387756
SP,SCE,0.5,df,nv,3.0,0.0410958904109589
SP,SCE,0.5,df,bkl,9.0,0.1232876712328767
SP,SCE,0.5,df,mel,3.0,0.0410958904109589
SP,SCE,0.5,df,bcc,13.0,0.1780821917808219
SP,SCE,0.5,df,akiec,7.0,0.0958904109589041
SP,SCE,0.5,df,vasc,3.0,0.0410958904109589
SP,SCE,0.5,df,df,35.0,0.4794520547945205
SP,ELR,0.0,nv,nv,1.0,0.00018508236165093466
SP,ELR,0.0,nv,bkl,138.0,0.025541365907828985
SP,ELR,0.0,nv,mel,1516.0,0.2805848602628169
SP,ELR,0.0,nv,bcc,109.0,0.020173977419951878
SP,ELR,0.0,nv,akiec,66.0,0.012215435868961688
SP,ELR,0.0,nv,vasc,36.0,0.006662965019433648
SP,ELR,0.0,nv,df,3537.0,0.6546363131593559
SP,ELR,0.0,bkl,nv,0.0,0.0
SP,ELR,0.0,bkl,bkl,421.0,0.579092159559835
SP,ELR,0.0,bkl,mel,161.0,0.22145804676753783
SP,ELR,0.0,bkl,bcc,22.0,0.030261348005502064
SP,ELR,0.0,bkl,akiec,79.0,0.10866574965612105
SP,ELR,0.0,bkl,vasc,2.0,0.002751031636863824
SP,ELR,0.0,bkl,df,42.0,0.0577716643741403
SP,ELR,0.0,mel,nv,0.0,0.0
SP,ELR,0.0,mel,bkl,27.0,0.043973941368078175
SP,ELR,0.0,mel,mel,506.0,0.8241042345276873
SP,ELR,0.0,mel,bcc,20.0,0.03257328990228013
SP,ELR,0.0,mel,akiec,41.0,0.06677524429967427
SP,ELR,0.0,mel,vasc,4.0,0.006514657980456026
SP,ELR,0.0,mel,df,16.0,0.026058631921824105
SP,ELR,0.0,bcc,nv,0.0,0.0
SP,ELR,0.0,bcc,bkl,9.0,0.027522935779816515
SP,ELR,0.0,bcc,mel,15.0,0.045871559633027525
SP,ELR,0.0,bcc,bcc,271.0,0.8287461773700305
SP,ELR,0.0,bcc,akiec,24.0,0.07339449541284404
SP,ELR,0.0,bcc,vasc,3.0,0.009174311926605505
SP,ELR,0.0,bcc,df,5.0,0.01529051987767584
SP,ELR,0.0,akiec,nv,0.0,0.0
SP,ELR,0.0,akiec,bkl,15.0,0.06578947368421052
SP,ELR,0.0,akiec,mel,19.0,0.08333333333333333
SP,ELR,0.0,akiec,bcc,27.0,0.11842105263157894
SP,ELR,0.0,akiec,akiec,165.0,0.7236842105263158
SP,ELR,0.0,akiec,vasc,1.0,0.0043859649122807015
SP,ELR,0.0,akiec,df,1.0,0.0043859649122807015
SP,ELR,0.0,vasc,nv,0.0,0.0
SP,ELR,0.0,vasc,bkl,1.0,0.01020408163265306
SP,ELR,0.0,vasc,mel,2.0,0.02040816326530612
SP,ELR,0.0,vasc,bcc,5.0,0.05102040816326531
SP,ELR,0.0,vasc,akiec,2.0,0.02040816326530612
SP,ELR,0.0,vasc,vasc,87.0,0.8877551020408163
SP,ELR,0.0,vasc,df,1.0,0.01020408163265306
SP,ELR,0.0,df,nv,0.0,0.0
SP,ELR,0.0,df,bkl,3.0,0.0410958904109589
SP,ELR,0.0,df,mel,6.0,0.0821917808219178
SP,ELR,0.0,df,bcc,3.0,0.0410958904109589
SP,ELR,0.0,df,akiec,5.0,0.0684931506849315
SP,ELR,0.0,df,vasc,0.0,0.0
SP,ELR,0.0,df,df,56.0,0.7671232876712328
SP,ELR,0.1,nv,nv,2.0,0.00037016472330186933
SP,ELR,0.1,nv,bkl,491.0,0.09087543957060892
SP,ELR,0.1,nv,mel,2703.0,0.5002776235424764
SP,ELR,0.1,nv,bcc,346.0,0.06403849713122339
SP,ELR,0.1,nv,akiec,227.0,0.04201369609476217
SP,ELR,0.1,nv,vasc,1092.0,0.20210993892282064
SP,ELR,0.1,nv,df,542.0,0.10031464001480658
SP,ELR,0.1,bkl,nv,0.0,0.0
SP,ELR,0.1,bkl,bkl,435.0,0.5983493810178817
SP,ELR,0.1,bkl,mel,112.0,0.15405777166437415
SP,ELR,0.1,bkl,bcc,48.0,0.06602475928473177
SP,ELR,0.1,bkl,akiec,108.0,0.1485557083906465
SP,ELR,0.1,bkl,vasc,8.0,0.011004126547455296
SP,ELR,0.1,bkl,df,16.0,0.02200825309491059
SP,ELR,0.1,mel,nv,0.0,0.0
SP,ELR,0.1,mel,bkl,61.0,0.0993485342019544
SP,ELR,0.1,mel,mel,437.0,0.7117263843648208
SP,ELR,0.1,mel,bcc,26.0,0.04234527687296417
SP,ELR,0.1,mel,akiec,71.0,0.11563517915309446
SP,ELR,0.1,mel,vasc,7.0,0.011400651465798045
SP,ELR,0.1,mel,df,12.0,0.019543973941368076
SP,ELR,0.1,bcc,nv,0.0,0.0
SP,ELR,0.1,bcc,bkl,8.0,0.024464831804281346
SP,ELR,0.1,bcc,mel,13.0,0.039755351681957186
SP,ELR,0.1,bcc,bcc,258.0,0.7889908256880734
SP,ELR,0.1,bcc,akiec,41.0,0.12538226299694188
SP,ELR,0.1,bcc,vasc,1.0,0.0030581039755351682
SP,ELR,0.1,bcc,df,6.0,0.01834862385321101
SP,ELR,0.1,akiec,nv,0.0,0.0
SP,ELR,0.1,akiec,bkl,20.0,0.08771929824561403
SP,ELR,0.1,akiec,mel,12.0,0.05263157894736842
SP,ELR,0.1,akiec,bcc,30.0,0.13157894736842105
SP,ELR,0.1,akiec,akiec,162.0,0.7105263157894737
SP,ELR,0.1,akiec,vasc,1.0,0.0043859649122807015
SP,ELR,0.1,akiec,df,3.0,0.013157894736842105
SP,ELR,0.1,vasc,nv,0.0,0.0
SP,ELR,0.1,vasc,bkl,1.0,0.01020408163265306
SP,ELR,0.1,vasc,mel,0.0,0.0
SP,ELR,0.1,vasc,bcc,6.0,0.061224489795918366
SP,ELR,0.1,vasc,akiec,1.0,0.01020408163265306
SP,ELR,0.1,vasc,vasc,88.0,0.8979591836734694
SP,ELR,0.1,vasc,df,2.0,0.02040816326530612
SP,ELR,0.1,df,nv,0.0,0.0
SP,ELR,0.1,df,bkl,4.0,0.0547945205479452
SP,ELR,0.1,df,mel,11.0,0.1506849315068493
SP,ELR,0.1,df,bcc,6.0,0.0821917808219178
SP,ELR,0.1,df,akiec,4.0,0.0547945205479452
SP,ELR,0.1,df,vasc,0.0,0.0
SP,ELR,0.1,df,df,48.0,0.6575342465753424
SP,ELR,0.2,nv,nv,7.0,0.0012955765315565426
SP,ELR,0.2,nv,bkl,722.0,0.13362946511197482
SP,ELR,0.2,nv,mel,2583.0,0.47806774014436426
SP,ELR,0.2,nv,bcc,438.0,0.08106607440310938
SP,ELR,0.2,nv,akiec,253.0,0.04682583749768647
SP,ELR,0.2,nv,vasc,870.0,0.16102165463631316
SP,ELR,0.2,nv,df,530.0,0.09809365167499537
SP,ELR,0.2,bkl,nv,0.0,0.0
SP,ELR,0.2,bkl,bkl,443.0,0.609353507565337
SP,ELR,0.2,bkl,mel,93.0,0.1279229711141678
SP,ELR,0.2,bkl,bcc,58.0,0.07977991746905089
SP,ELR,0.2,bkl,akiec,110.0,0.15130674002751032
SP,ELR,0.2,bkl,vasc,5.0,0.0068775790921595595
SP,ELR,0.2,bkl,df,18.0,0.024759284731774415
SP,ELR,0.2,mel,nv,0.0,0.0
SP,ELR,0.2,mel,bkl,77.0,0.1254071661237785
SP,ELR,0.2,mel,mel,412.0,0.6710097719869706
SP,ELR,0.2,mel,bcc,36.0,0.05863192182410423
SP,ELR,0.2,mel,akiec,68.0,0.11074918566775244
SP,ELR,0.2,mel,vasc,10.0,0.016286644951140065
SP,ELR,0.2,mel,df,11.0,0.017915309446254073
SP,ELR,0.2,bcc,nv,0.0,0.0
SP,ELR,0.2,bcc,bkl,10.0,0.03058103975535168
SP,ELR,0.2,bcc,mel,6.0,0.01834862385321101
SP,ELR,0.2,bcc,bcc,272.0,0.8318042813455657
SP,ELR,0.2,bcc,akiec,31.0,0.09480122324159021
SP,ELR,0.2,bcc,vasc,3.0,0.009174311926605505
SP,ELR,0.2,bcc,df,5.0,0.01529051987767584
SP,ELR,0.2,akiec,nv,0.0,0.0
SP,ELR,0.2,akiec,bkl,24.0,0.10526315789473684
SP,ELR,0.2,akiec,mel,11.0,0.04824561403508772
SP,ELR,0.2,akiec,bcc,37.0,0.16228070175438597
SP,ELR,0.2,akiec,akiec,154.0,0.6754385964912281
SP,ELR,0.2,akiec,vasc,0.0,0.0
SP,ELR,0.2,akiec,df,2.0,0.008771929824561403
SP,ELR,0.2,vasc,nv,0.0,0.0
SP,ELR,0.2,vasc,bkl,0.0,0.0
SP,ELR,0.2,vasc,mel,1.0,0.01020408163265306
SP,ELR,0.2,vasc,bcc,9.0,0.09183673469387756
SP,ELR,0.2,vasc,akiec,2.0,0.02040816326530612
SP,ELR,0.2,vasc,vasc,83.0,0.8469387755102041
SP,ELR,0.2,vasc,df,3.0,0.030612244897959183
SP,ELR,0.2,df,nv,0.0,0.0
SP,ELR,0.2,df,bkl,7.0,0.0958904109589041
SP,ELR,0.2,df,mel,6.0,0.0821917808219178
SP,ELR,0.2,df,bcc,10.0,0.136986301369863
SP,ELR,0.2,df,akiec,2.0,0.0273972602739726
SP,ELR,0.2,df,vasc,2.0,0.0273972602739726
SP,ELR,0.2,df,df,46.0,0.6301369863013698
SP,ELR,0.3,nv,nv,1.0,0.00018508236165093466
SP,ELR,0.3,nv,bkl,901.0,0.16675920784749212
SP,ELR,0.3,nv,mel,2205.0,0.40810660744031096
SP,ELR,0.3,nv,bcc,483.0,0.08939478067740145
SP,ELR,0.3,nv,akiec,337.0,0.06237275587636498
SP,ELR,0.3,nv,vasc,962.0,0.17804923190819916
SP,ELR,0.3,nv,df,514.0,0.09513233388858042
SP,ELR,0.3,bkl,nv,0.0,0.0
SP,ELR,0.3,bkl,bkl,423.0,0.5818431911966988
SP,ELR,0.3,bkl,mel,71.0,0.09766162310866575
SP,ELR,0.3,bkl,bcc,63.0,0.08665749656121045
SP,ELR,0.3,bkl,akiec,135.0,0.1856946354883081
SP,ELR,0.3,bkl,vasc,10.0,0.013755158184319119
SP,ELR,0.3,bkl,df,25.0,0.0343878954607978
SP,ELR,0.3,mel,nv,0.0,0.0
SP,ELR,0.3,mel,bkl,114.0,0.18566775244299674
SP,ELR,0.3,mel,mel,330.0,0.5374592833876222
SP,ELR,0.3,mel,bcc,53.0,0.08631921824104234
SP,ELR,0.3,mel,akiec,94.0,0.15309446254071662
SP,ELR,0.3,mel,vasc,8.0,0.013029315960912053
SP,ELR,0.3,mel,df,15.0,0.024429967426710098
SP,ELR,0.3,bcc,nv,0.0,0.0
SP,ELR,0.3,bcc,bkl,12.0,0.03669724770642202
SP,ELR,0.3,bcc,mel,4.0,0.012232415902140673
SP,ELR,0.3,bcc,bcc,249.0,0.7614678899082569
SP,ELR,0.3,bcc,akiec,44.0,0.1345565749235474
SP,ELR,0.3,bcc,vasc,8.0,0.024464831804281346
SP,ELR,0.3,bcc,df,10.0,0.03058103975535168
SP,ELR,0.3,akiec,nv,0.0,0.0
SP,ELR,0.3,akiec,bkl,12.0,0.05263157894736842
SP,ELR,0.3,akiec,mel,4.0,0.017543859649122806
SP,ELR,0.3,akiec,bcc,38.0,0.16666666666666666
SP,ELR,0.3,akiec,akiec,169.0,0.7412280701754386
SP,ELR,0.3,akiec,vasc,1.0,0.0043859649122807015
SP,ELR,0.3,akiec,df,4.0,0.017543859649122806
SP,ELR,0.3,vasc,nv,0.0,0.0
SP,ELR,0.3,vasc,bkl,1.0,0.01020408163265306
SP,ELR,0.3,vasc,mel,1.0,0.01020408163265306
SP,ELR,0.3,vasc,bcc,11.0,0.11224489795918367
SP,ELR,0.3,vasc,akiec,3.0,0.030612244897959183
SP,ELR,0.3,vasc,vasc,75.0,0.7653061224489796
SP,ELR,0.3,vasc,df,7.0,0.07142857142857142
SP,ELR,0.3,df,nv,0.0,0.0
SP,ELR,0.3,df,bkl,5.0,0.0684931506849315
SP,ELR,0.3,df,mel,1.0,0.0136986301369863
SP,ELR,0.3,df,bcc,12.0,0.1643835616438356
SP,ELR,0.3,df,akiec,5.0,0.0684931506849315
SP,ELR,0.3,df,vasc,2.0,0.0273972602739726
SP,ELR,0.3,df,df,48.0,0.6575342465753424
SP,ELR,0.4,nv,nv,0.0,0.0
SP,ELR,0.4,nv,bkl,960.0,0.1776790671848973
SP,ELR,0.4,nv,mel,1606.0,0.2972422728114011
SP,ELR,0.4,nv,bcc,561.0,0.10383120488617435
SP,ELR,0.4,nv,akiec,499.0,0.0923560984638164
SP,ELR,0.4,nv,vasc,1075.0,0.19896353877475476
SP,ELR,0.4,nv,df,702.0,0.12992781787895613
SP,ELR,0.4,bkl,nv,0.0,0.0
SP,ELR,0.4,bkl,bkl,374.0,0.5144429160935351
SP,ELR,0.4,bkl,mel,40.0,0.055020632737276476
SP,ELR,0.4,bkl,bcc,84.0,0.1155433287482806
SP,ELR,0.4,bkl,akiec,186.0,0.2558459422283356
SP,ELR,0.4,bkl,vasc,12.0,0.016506189821182942
SP,ELR,0.4,bkl,df,31.0,0.04264099037138927
SP,ELR,0.4,mel,nv,0.0,0.0
SP,ELR,0.4,mel,bkl,165.0,0.2687296416938111
SP,ELR,0.4,mel,mel,215.0,0.3501628664495114
SP,ELR,0.4,mel,bcc,63.0,0.10260586319218241
SP,ELR,0.4,mel,akiec,138.0,0.2247557003257329
SP,ELR,0.4,mel,vasc,15.0,0.024429967426710098
SP,ELR,0.4,mel,df,18.0,0.029315960912052116
SP,ELR,0.4,bcc,nv,0.0,0.0
SP,ELR,0.4,bcc,bkl,13.0,0.039755351681957186
SP,ELR,0.4,bcc,mel,1.0,0.0030581039755351682
SP,ELR,0.4,bcc,bcc,243.0,0.7431192660550459
SP,ELR,0.4,bcc,akiec,55.0,0.16819571865443425
SP,ELR,0.4,bcc,vasc,6.0,0.01834862385321101
SP,ELR,0.4,bcc,df,9.0,0.027522935779816515
SP,ELR,0.4,akiec,nv,0.0,0.0
SP,ELR,0.4,akiec,bkl,9.0,0.039473684210526314
SP,ELR,0.4,akiec,mel,2.0,0.008771929824561403
SP,ELR,0.4,akiec,bcc,29.0,0.12719298245614036
SP,ELR,0.4,akiec,akiec,178.0,0.7807017543859649
SP,ELR,0.4,akiec,vasc,3.0,0.013157894736842105
SP,ELR,0.4,akiec,df,7.0,0.03070175438596491
SP,ELR,0.4,vasc,nv,0.0,0.0
SP,ELR,0.4,vasc,bkl,4.0,0.04081632653061224
SP,ELR,0.4,vasc,mel,0.0,0.0
SP,ELR,0.4,vasc,bcc,9.0,0.09183673469387756
SP,ELR,0.4,vasc,akiec,6.0,0.061224489795918366
SP,ELR,0.4,vasc,vasc,73.0,0.7448979591836735
SP,ELR,0.4,vasc,df,6.0,0.061224489795918366
SP,ELR,0.4,df,nv,0.0,0.0
SP,ELR,0.4,df,bkl,6.0,0.0821917808219178
SP,ELR,0.4,df,mel,0.0,0.0
SP,ELR,0.4,df,bcc,8.0,0.1095890410958904
SP,ELR,0.4,df,akiec,12.0,0.1643835616438356
SP,ELR,0.4,df,vasc,2.0,0.0273972602739726
